"CN 2008 - PRODCOM 2008",,
"Source","Target"
"3006 60 19","21.20.22.00"
"3006 60 90","21.20.22.00"
"3006 70 00","32.50.50.20"
"3006 91 00","22.29.29.90"
"3101 00 00","20.15.80.00"
"3102 10 10","20.15.31.30"
"3102 10 90","20.15.31.80"
"3102 21 00","20.15.32.00"
"3102 29 00","20.15.39.30"
"3102 30 10","20.15.33.00"
"3102 30 90","20.15.33.00"
"3102 40 10","20.15.35.30"
"3102 40 90","20.15.35.80"
"3102 50 10","20.15.60.00"
"3102 50 90","20.15.60.00"
"3102 60 00","20.15.34.00"
"3102 80 00","20.15.39.60"
"3102 90 00","20.15.39.90"
"3103 10 10","20.15.41.00"
"3103 10 90","20.15.41.00"
"3103 90 00","20.15.49.00"
"3104 20 10","20.15.51.00"
"3104 20 50","20.15.51.00"
"3104 20 90","20.15.51.00"
"3104 30 00","20.15.52.00"
"3104 90 00","20.15.59.00"
"3105 10 00","20.15.79.30"
"3105 20 10","20.15.71.30"
"3105 20 90","20.15.71.80"
"3105 30 00","20.15.72.00"
"3105 40 00","20.15.73.00"
"3105 51 00","20.15.74.00"
"3105 59 00","20.15.74.00"
"3105 60 10","20.15.75.00"
"3105 60 90","20.15.75.00"
"3105 90 10","20.15.79.80"
"3105 90 91","20.15.79.80"
"3105 90 99","20.15.79.80"
"3201 10 00","20.12.22.50"
"3201 20 00","20.12.22.50"
"3201 90 20","20.12.22.50"
"3201 90 90","20.12.22.50"
"3202 10 00","20.12.23.30"
"3202 90 00","20.12.23.50"
"3203 00 10","20.12.22.70"
"3203 00 90","20.12.22.70"
"3204 11 00","20.12.21.10"
"3204 12 00","20.12.21.20"
"3204 13 00","20.12.21.30"
"3204 14 00","20.12.21.40"
"3204 15 00","20.12.21.50"
"3204 16 00","20.12.21.50"
"3204 17 00","20.12.21.50"
"3204 19 00","20.12.21.50"
"3204 20 00","20.12.21.60"
"3204 90 00","20.12.21.50"
"3205 00 00","20.12.21.70"
"3206 11 00","20.12.24.15"
"3206 19 00","20.12.24.19"
"3206 20 00","20.12.24.40"
"3206 41 00","20.12.24.70"
"3206 42 00","20.12.24.70"
"3206 49 10","20.12.24.70"
"3206 49 30","20.12.24.40"
"3206 49 80","20.12.24.70"
"3206 50 00","20.12.24.70"
"3207 10 00","20.30.21.30"
"3207 20 10","20.30.21.50"
"3207 20 90","20.30.21.50"
"3207 30 00","20.30.21.70"
"3207 40 10","20.30.21.70"
"3207 40 20","20.30.21.70"
"3207 40 30","20.30.21.70"
"3207 40 80","20.30.21.70"
"3208 10 10","20.30.12.25"
"3208 10 90","20.30.12.29"
"3208 20 10","20.30.12.30"
"3208 20 90","20.30.12.50"
"3208 90 11","20.30.12.70"
"3208 90 13","20.30.12.70"
"3208 90 19","20.30.12.70"
"3208 90 91","20.30.12.90"
"3208 90 99","20.30.12.90"
"3209 10 00","20.30.11.50"
"3209 90 00","20.30.11.70"
"3210 00 10","20.30.22.13"
"3210 00 90","20.30.22.15"
"3211 00 00","20.30.22.20"
"3212 10 10","20.30.22.30"
"3212 10 90","20.30.22.30"
"3212 90 31","20.30.22.40"
"3212 90 38","20.30.22.40"
"3212 90 90","20.30.22.40"
"3213 10 00","20.30.23.50"
"3213 90 00","20.30.23.70"
"3214 10 10","20.30.22.53"
"3214 10 90","20.30.22.55"
"3214 90 00","20.30.22.60"
"3215 11 00","20.30.24.50"
"3215 19 00","20.30.24.70"
"3215 90 10","20.59.30.00"
"3215 90 80","20.59.30.00"
"3301 12 10","20.53.10.20"
"3301 12 90","20.53.10.20"
"3301 13 10","20.53.10.20"
"3301 13 90","20.53.10.20"
"3301 19 20","20.53.10.20"
"3301 19 80","20.53.10.20"
"3301 24 10","20.53.10.20"
"3301 24 90","20.53.10.20"
"3301 25 10","20.53.10.20"
"3301 25 90","20.53.10.20"
"3301 29 11","20.53.10.20"
"3301 29 31","20.53.10.20"
"3301 29 41","20.53.10.20"
"3301 29 71","20.53.10.20"
"3301 29 79","20.53.10.20"
"3301 29 91","20.53.10.20"
"3301 30 00","20.53.10.30"
"3301 90 10","20.53.10.50"
"3301 90 21","20.53.10.50"
"3301 90 30","20.53.10.50"
"3301 90 90","20.53.10.50"
"3302 10 10","20.53.10.75"
"3302 10 21","20.53.10.75"
"3302 10 29","20.53.10.75"
"3302 10 40","20.53.10.75"
"3302 10 90","20.53.10.75"
"3302 90 10","20.53.10.79"
"3302 90 90","20.53.10.79"
"3303 00 10","20.42.11.50"
"3303 00 90","20.42.11.70"
"3304 10 00","20.42.12.50"
"3304 20 00","20.42.12.70"
"3304 30 00","20.42.13.00"
"3304 91 00","20.42.14.00"
"3304 99 00","20.42.15.00"
"3305 10 00","20.42.16.30"
"3305 20 00","20.42.16.50"
"3305 30 00","20.42.16.70"
"3305 90 10","20.42.17.00"
"3305 90 90","20.42.17.00"
"3306 10 00","20.42.18.50"
"3306 20 00","20.42.18.90"
"3306 90 00","20.42.18.90"
"3307 10 00","20.42.19.45"
"3307 20 00","20.42.19.60"
"3307 30 00","20.42.19.75"
"3307 41 00","20.41.41.00"
"3307 49 00","20.41.41.00"
"3307 90 00","20.42.19.90"
"3401 11 00","20.42.19.15"
"3401 19 00","20.41.31.20"
"3401 20 10","20.41.31.50"
"3401 20 90","20.41.31.80"
"3401 30 00","20.42.19.30"
"3402 11 10","20.41.20.20"
"3402 11 90","20.41.20.20"
"3402 12 00","20.41.20.30"
"3402 13 00","20.41.20.50"
"3402 19 00","20.41.20.90"
"3402 20 20","20.41.32.40"
"3402 20 90","20.41.32.50"
"3402 90 10","20.41.32.60"
"3402 90 90","20.41.32.70"
"3403 11 00","20.59.41.55"
"3403 19 10","20.59.41.57"
"3403 19 91","20.59.41.57"
"3403 19 99","20.59.41.57"
"3403 91 00","20.59.41.75"
"3403 99 10","20.59.41.79"
"3403 99 90","20.59.41.79"
"3404 20 00","20.41.42.70"
"3404 90 10","20.41.42.80"
"3404 90 80","20.41.42.80"
"3405 10 00","20.41.43.30"
"3405 20 00","20.41.43.50"
"3405 30 00","20.41.43.70"
"3405 40 00","20.41.44.00"
"3405 90 10","20.41.43.83"
"3405 90 90","20.41.43.89"
"3406 00 11","32.99.54.00"
"3406 00 19","32.99.54.00"
"3406 00 90","32.99.54.00"
"3407 00 00","20.59.52.30"
"3501 10 10","10.51.53.00"
"3501 10 50","10.51.53.00"
"3501 10 90","10.51.53.00"
"3501 90 10","20.52.10.20"
"3501 90 90","20.59.60.20"
"3502 11 10","10.89.12.50"
"3502 11 90","10.89.12.50"
"3502 19 10","10.89.12.50"
"3502 19 90","10.89.12.50"
"3502 20 10","20.59.60.50"
"3502 20 91","20.59.60.50"
"3502 20 99","20.59.60.50"
"3502 90 20","20.59.60.50"
"3502 90 70","20.59.60.50"
"3502 90 90","20.59.60.50"
"3503 00 10","20.59.60.80"
"3503 00 80","20.52.10.40"
"3504 00 00","20.59.51.00"
"3505 10 10","10.62.11.70"
"3505 10 50","10.62.11.70"
"3505 10 90","10.62.11.70"
"3505 20 10","20.52.10.60"
"3505 20 30","20.52.10.60"
"3505 20 50","20.52.10.60"
"3505 20 90","20.52.10.60"
"3506 10 00","20.52.10.80"
"3506 91 00","20.52.10.80"
"3506 99 00","20.52.10.80"
"3507 10 00","20.14.64.50"
"3507 90 10","20.14.64.70"
"3507 90 20","20.14.64.70"
"3507 90 90","20.14.64.70"
"3601 00 00","20.51.11.30"
"3602 00 00","20.51.11.50"
"3603 00 10","20.51.12.50"
"3603 00 90","20.51.12.70"
"3604 10 00","20.51.13.00"
"3604 90 00","20.51.14.00"
"3605 00 00","20.51.20.00"
"3606 10 00","32.99.43.00"
"3606 90 10","32.99.42.10"
"3606 90 90","32.99.42.10"
"3701 10 10","20.59.11.30"
"3701 10 90","20.59.11.30"
"3701 20 00","20.59.11.30"
"3701 30 00","20.59.11.30"
"3701 91 00","20.59.11.30"
"3701 99 00","20.59.11.30"
"3702 10 00","20.59.11.50"
"3702 31 20","20.59.11.50"
"3702 31 91","20.59.11.50"
"3702 31 98","20.59.11.50"
"3702 32 10","20.59.11.50"
"3702 32 20","20.59.11.50"
"3702 32 31","20.59.11.50"
"3702 32 50","20.59.11.50"
"3702 32 80","20.59.11.50"
"3702 39 00","20.59.11.50"
"3702 41 00","20.59.11.50"
"3702 42 00","20.59.11.50"
"3702 43 00","20.59.11.50"
"3702 44 00","20.59.11.50"
"3702 51 00","20.59.11.50"
"3702 52 00","20.59.11.50"
"3702 53 00","20.59.11.50"
"3702 54 10","20.59.11.50"
"3702 54 90","20.59.11.50"
"3702 55 00","20.59.11.50"
"3702 56 00","20.59.11.50"
"3702 91 20","20.59.11.50"
"3702 91 80","20.59.11.50"
"3702 93 10","20.59.11.50"
"3702 93 90","20.59.11.50"
"3702 94 10","20.59.11.50"
"3702 94 90","20.59.11.50"
"3702 95 00","20.59.11.50"
"3703 10 00","20.59.11.70"
"3703 20 10","20.59.11.70"
"3703 20 90","20.59.11.70"
"3703 90 10","20.59.11.70"
"3703 90 90","20.59.11.70"
"3707 10 00","20.59.12.00"
"3707 90 11","20.59.12.00"
"3707 90 19","20.59.12.00"
"3707 90 30","20.59.12.00"
"3707 90 90","20.59.12.00"
"3801 10 00","23.99.14.00"
"3801 20 10","23.99.14.00"
"3801 20 90","23.99.14.00"
"3801 30 00","23.99.14.00"
"3801 90 00","23.99.14.00"
"3802 10 00","20.59.54.00"
"3802 90 00","20.14.71.20"
"3803 00 10","20.14.71.30"
"3803 00 90","20.14.71.30"
"3805 10 10","20.14.71.40"
"3805 10 30","20.14.71.40"
"3805 10 90","20.14.71.40"
"3805 90 10","20.14.71.40"
"3805 90 90","20.14.71.40"
"3806 10 10","20.14.71.50"
"3806 10 90","20.14.71.50"
"3806 20 00","20.14.71.50"
"3806 30 00","20.14.71.50"
"3806 90 00","20.14.71.50"
"3807 00 10","20.14.71.70"
"3807 00 90","20.14.71.70"
"3808 50 00","20.20.19.30"
"3808 91 10","20.20.11.60"
"3808 91 20","20.20.11.30"
"3808 91 30","20.20.11.40"
"3808 91 40","20.20.11.50"
"3808 91 90","20.20.11.90"
"3808 92 10","20.20.15.15"
"3808 92 20","20.20.15.15"
"3808 92 30","20.20.15.30"
"3808 92 40","20.20.15.45"
"3808 92 50","20.20.15.60"
"3808 92 60","20.20.15.75"
"3808 92 90","20.20.15.90"
"3808 93 11","20.20.12.20"
"3808 93 13","20.20.12.30"
"3808 93 15","20.20.12.40"
"3808 93 17","20.20.12.50"
"3808 93 21","20.20.12.60"
"3808 93 23","20.20.12.70"
"3808 93 27","20.20.12.90"
"3808 93 30","20.20.13.50"
"3808 93 90","20.20.13.70"
"3808 94 10","20.20.14.30"
"3808 94 20","20.20.14.50"
"3808 94 90","20.20.14.90"
"3808 99 10","20.20.19.80"
"3808 99 90","20.20.19.80"
"3809 10 10","20.59.55.50"
"3809 10 30","20.59.55.50"
"3809 10 50","20.59.55.50"
"3809 10 90","20.59.55.50"
"3809 91 00","20.59.55.70"
"3809 92 00","20.59.55.80"
"3809 93 00","20.59.55.90"
"3810 10 00","20.59.56.20"
"3810 90 10","20.59.56.20"
"3810 90 90","20.59.56.20"
"3811 11 10","20.59.42.50"
"3811 11 90","20.59.42.50"
"3811 19 00","20.59.42.50"
"3811 21 00","20.59.42.70"
"3811 29 00","20.59.42.70"
"3811 90 00","20.59.42.90"
"3812 10 00","20.59.56.30"
"3812 20 10","20.59.56.40"
"3812 20 90","20.59.56.40"
"3812 30 21","20.59.56.50"
"3812 30 29","20.59.56.50"
"3812 30 80","20.59.56.50"
"3813 00 00","20.59.52.50"
"3814 00 10","20.30.22.73"
"3814 00 90","20.30.22.79"
"3815 11 00","20.59.56.60"
"3815 12 00","20.59.56.60"
"3815 19 10","20.59.56.60"
"3815 19 90","20.59.56.60"
"3815 90 10","20.59.56.60"
"3815 90 90","20.59.56.60"
"3816 00 00","23.20.13.00"
"3817 00 50","20.59.56.70"
"3817 00 80","20.59.56.70"
"3818 00 10","20.59.53.00"
"3818 00 90","20.59.53.00"
"3819 00 00","20.59.43.30"
"3820 00 00","20.59.43.50"
"3821 00 00","20.59.52.70"
"3822 00 00","20.59.52.10"
"3823 11 00","20.14.31.20"
"3823 12 00","20.14.31.30"
"3823 13 00","20.14.31.50"
"3823 19 10","20.14.31.95"
"3823 19 30","20.14.31.97"
"3823 19 90","20.14.31.97"
"3823 70 00","20.14.21.00"
"3824 10 00","20.59.57.20"
"3824 30 00","20.59.57.40"
"3824 40 00","20.59.57.50"
"3824 50 10","23.63.10.00"
"3824 50 90","23.64.10.00"
"3824 60 11","20.59.57.70"
"3824 60 19","20.59.57.70"
"3824 60 91","20.59.57.70"
"3824 60 99","20.59.57.70"
"3824 71 00","20.59.59.71"
"3824 72 00","20.59.59.71"
"3824 73 00","20.59.59.71"
"3824 74 00","20.59.59.71"
"3824 75 00","20.59.59.71"
"3824 76 00","20.59.59.71"
"3824 77 00","20.59.59.71"
"3824 78 00","20.59.59.71"
"3824 79 00","20.59.59.71"
"3824 81 00","20.59.59.75"
"3824 82 00","20.59.59.75"
"3824 83 00","20.59.59.75"
"3824 90 10","20.59.59.10"
"3824 90 15","20.59.59.10"
"3824 90 20","20.59.59.10"
"3824 90 25","20.59.59.20"
"3824 90 30","20.59.57.30"
"3824 90 35","20.59.59.20"
"3824 90 40","20.59.59.30"
"3824 90 45","20.59.59.40"
"3824 90 50","20.59.59.53"
"3824 90 55","20.59.59.57"
"3824 90 61","20.59.59.63"
"3824 90 62","20.59.59.63"
"3824 90 64","20.59.59.63"
"3824 90 65","20.59.59.65"
"3824 90 70","20.59.59.67"
"3824 90 75","20.59.59.90"
"3824 90 80","20.59.59.90"
"3824 90 85","20.59.59.90"
"3824 90 91","20.59.59.90"
"3824 90 97","20.59.59.90"
"3901 10 10","20.16.10.35"
"3901 10 90","20.16.10.39"
"3901 20 10","20.16.10.50"
"3901 20 90","20.16.10.50"
"3901 30 00","20.16.10.70"
"3901 90 10","20.16.10.90"
"3901 90 20","20.16.10.90"
"3901 90 90","20.16.10.90"
"3902 10 00","20.16.51.30"
"3902 20 00","20.16.51.50"
"3902 30 00","20.16.51.50"
"3902 90 10","20.16.51.50"
"3902 90 20","20.16.51.50"
"3902 90 90","20.16.51.50"
"3903 11 00","20.16.20.35"
"3903 19 00","20.16.20.39"
"3903 20 00","20.16.20.50"
"3903 30 00","20.16.20.70"
"3903 90 10","20.16.20.90"
"3903 90 20","20.16.20.90"
"3903 90 90","20.16.20.90"
"3904 10 00","20.16.30.10"
"3904 21 00","20.16.30.23"
"3904 22 00","20.16.30.25"
"3904 30 00","20.16.30.40"
"3904 40 00","20.16.30.40"
"3904 50 10","20.16.30.90"
"3904 50 90","20.16.30.90"
"3904 61 00","20.16.30.60"
"3904 69 10","20.16.30.60"
"3904 69 90","20.16.30.60"
"3904 90 00","20.16.30.90"
"3905 12 00","20.16.52.30"
"3905 19 00","20.16.52.50"
"3905 21 00","20.16.52.30"
"3905 29 00","20.16.52.50"
"3905 30 00","20.16.52.70"
"3905 91 00","20.16.52.70"
"3905 99 10","20.16.52.70"
"3905 99 90","20.16.52.70"
"3906 10 00","20.16.53.50"
"3906 90 10","20.16.53.90"
"3906 90 20","20.16.53.90"
"3906 90 30","20.16.53.90"
"3906 90 40","20.16.53.90"
"3906 90 50","20.16.53.90"
"3906 90 60","20.16.53.90"
"3906 90 90","20.16.53.90"
"3907 10 00","20.16.40.13"
"3907 20 11","20.16.40.15"
"3907 20 21","20.16.40.15"
"3907 20 29","20.16.40.15"
"3907 20 91","20.16.40.20"
"3907 20 99","20.16.40.20"
"3907 30 00","20.16.40.30"
"3907 40 00","20.16.40.40"
"3907 50 00","20.16.40.50"
"3907 60 20","20.16.40.62"
"3907 60 80","20.16.40.64"
"3907 70 00","20.16.40.90"
"3907 91 10","20.16.40.70"
"3907 91 90","20.16.40.80"
"3907 99 11","20.16.40.90"
"3907 99 19","20.16.40.90"
"3907 99 91","20.16.40.90"
"3907 99 98","20.16.40.90"
"3908 10 00","20.16.54.50"
"3908 90 00","20.16.54.90"
"3909 10 00","20.16.55.50"
"3909 20 00","20.16.55.70"
"3909 30 00","20.16.56.30"
"3909 40 00","20.16.56.50"
"3909 50 10","20.16.56.70"
"3909 50 90","20.16.56.70"
"3910 00 00","20.16.57.00"
"3911 10 00","20.16.59.20"
"3911 90 11","20.16.59.20"
"3911 90 13","20.16.59.20"
"3911 90 19","20.16.59.20"
"3911 90 91","20.16.59.20"
"3911 90 93","20.16.59.20"
"3911 90 99","20.16.59.20"
"3912 11 00","20.16.59.40"
"3912 12 00","20.16.59.40"
"3912 20 11","20.16.59.40"
"3912 20 19","20.16.59.40"
"3912 20 90","20.16.59.40"
"3912 31 00","20.16.59.40"
"3912 39 10","20.16.59.40"
"3912 39 20","20.16.59.40"
"3912 39 80","20.16.59.40"
"3912 90 10","20.16.59.40"
"3912 90 90","20.16.59.40"
"3913 10 00","20.16.59.60"
"3913 90 00","20.16.59.60"
"3914 00 00","20.16.59.70"
"3916 10 00","22.21.10.50"
"3916 20 10","22.21.10.70"
"3916 20 90","22.21.10.70"
"3916 90 11","22.21.10.90"
"3916 90 13","22.21.10.90"
"3916 90 15","22.21.10.90"
"3916 90 19","22.21.10.90"
"3916 90 51","22.21.10.90"
"3916 90 59","22.21.10.90"
"3916 90 90","22.21.10.90"
"3917 10 10","22.21.21.30"
"3917 10 90","22.21.21.30"
"3917 21 10","22.21.21.53"
"3917 21 90","22.21.21.53"
"3917 22 10","22.21.21.55"
"3917 22 90","22.21.21.55"
"3917 23 10","22.21.21.57"
"3917 23 90","22.21.21.57"
"3917 29 12","22.21.21.70"
"3917 29 15","22.21.21.70"
"3917 29 19","22.21.21.70"
"3917 29 90","22.21.21.70"
"3917 31 00","22.21.29.20"
"3917 32 10","22.21.29.35"
"3917 32 31","22.21.29.35"
"3917 32 35","22.21.29.35"
"3917 32 39","22.21.29.35"
"3917 32 51","22.21.29.35"
"3917 32 91","22.21.29.35"
"3917 32 99","22.21.29.35"
"3917 33 00","22.21.29.37"
"3917 39 12","22.21.29.50"
"3917 39 15","22.21.29.50"
"3917 39 19","22.21.29.50"
"3917 39 90","22.21.29.50"
"3917 40 00","22.21.29.70"
"3918 10 10","22.23.11.55"
"3918 10 90","22.23.11.59"
"3918 90 00","22.23.11.90"
"3919 10 11","22.29.21.30"
"3919 10 13","22.29.21.30"
"3919 10 15","22.29.21.30"
"3919 10 19","22.29.21.30"
"3919 10 31","22.29.21.50"
"3919 10 38","22.29.21.50"
"3919 10 61","22.29.21.70"
"3919 10 69","22.29.21.70"
"3919 10 90","22.29.21.90"
"3919 90 10","22.29.22.30"
"3919 90 31","22.29.22.50"
"3919 90 38","22.29.22.50"
"3919 90 61","22.29.22.70"
"3919 90 69","22.29.22.70"
"3919 90 90","22.29.22.90"
"3920 10 23","22.21.30.10"
"3920 10 24","22.21.30.10"
"3920 10 26","22.21.30.10"
"3920 10 27","22.21.30.10"
"3920 10 28","22.21.30.10"
"3920 10 40","22.21.30.10"
"3920 10 81","22.21.30.17"
"3920 10 89","22.21.30.17"
"3920 20 21","22.21.30.21"
"3920 20 29","22.21.30.23"
"3920 20 71","22.21.30.25"
"3920 20 79","22.21.30.25"
"3920 20 90","22.21.30.29"
"3920 30 00","22.21.30.30"
"3920 43 10","22.21.30.35"
"3920 43 90","22.21.30.36"
"3920 49 10","22.21.30.37"
"3920 49 90","22.21.30.38"
"3920 51 00","22.21.30.53"
"3920 59 10","22.21.30.59"
"3920 59 90","22.21.30.59"
"3920 61 00","22.21.30.61"
"3920 62 11","22.21.30.65"
"3920 62 13","22.21.30.65"
"3920 62 19","22.21.30.65"
"3920 62 90","22.21.30.67"
"3920 63 00","22.21.30.63"
"3920 69 00","22.21.30.69"
"3920 71 10","22.21.30.70"
"3920 71 90","22.21.30.70"
"3920 73 10","22.21.30.70"
"3920 73 50","22.21.30.70"
"3920 73 90","22.21.30.70"
"3920 79 10","22.21.30.70"
"3920 79 90","22.21.30.70"
"3920 91 00","22.21.30.86"
"3920 92 00","22.21.30.82"
"3920 93 00","22.21.30.86"
"3920 94 00","22.21.30.86"
"3920 99 21","22.21.30.86"
"3920 99 28","22.21.30.86"
"3920 99 51","22.21.30.86"
"3920 99 53","22.21.30.86"
"3920 99 55","22.21.30.86"
"3920 99 59","22.21.30.86"
"3920 99 90","22.21.30.90"
"3921 11 00","22.21.41.20"
"3921 12 00","22.21.41.30"
"3921 13 10","22.21.41.50"
"3921 13 90","22.21.41.50"
"3921 14 00","22.21.41.70"
"3921 19 00","22.21.41.80"
"3921 90 11","22.21.42.30"
"3921 90 19","22.21.42.30"
"3921 90 30","22.21.42.50"
"3921 90 41","22.21.42.75"
"3921 90 43","22.21.42.79"
"3921 90 49","22.21.42.79"
"3921 90 55","22.21.42.79"
"3921 90 60","22.21.42.79"
"3921 90 90","22.21.42.80"
"3922 10 00","22.23.12.50"
"3922 20 00","22.23.12.70"
"3922 90 00","22.23.12.90"
"3923 10 00","22.22.13.00"
"3923 21 00","22.22.11.00"
"3923 29 10","22.22.12.00"
"3923 29 90","22.22.12.00"
"3923 30 10","22.22.14.50"
"3923 30 90","22.22.14.70"
"3923 40 10","22.22.19.10"
"3923 40 90","22.22.19.10"
"3923 50 10","22.22.19.20"
"3923 50 90","22.22.19.30"
"3923 90 10","22.22.19.40"
"3923 90 90","22.22.19.90"
"3924 10 00","22.29.23.20"
"3924 90 11","22.29.23.50"
"3924 90 19","22.29.23.50"
"3924 90 90","22.29.23.90"
"3925 10 00","22.23.13.00"
"3925 20 00","22.23.14.50"
"3925 30 00","22.23.14.70"
"3925 90 10","22.23.19.50"
"3925 90 20","27.33.14.10"
"3925 90 80","22.23.19.90"
"3926 10 00","22.29.25.00"
"3926 20 00","22.29.10.00"
"3926 30 00","22.29.26.10"
"3926 40 00","22.29.26.20"
"3926 90 50","22.29.26.30"
"3926 90 92","22.29.29.50"
"3926 90 97","22.29.29.90"
"4002 11 00","20.17.10.50"
"4002 19 10","20.17.10.90"
"4002 19 20","20.17.10.90"
"4002 19 30","20.17.10.90"
"4002 19 90","20.17.10.90"
"4002 20 00","20.17.10.90"
"4002 31 00","20.17.10.90"
"4002 39 00","20.17.10.90"
"4002 41 00","20.17.10.50"
"4002 49 00","20.17.10.90"
"4002 51 00","20.17.10.50"
"4002 59 00","20.17.10.90"
"4002 60 00","20.17.10.90"
"4002 70 00","20.17.10.90"
"4002 80 00","20.17.10.90"
"4002 91 00","20.17.10.50"
"4002 99 10","20.17.10.90"
"4002 99 90","20.17.10.90"
"4003 00 00","22.19.10.00"
"4005 10 00","22.19.20.13"
"4005 20 00","22.19.20.19"
"4005 91 00","22.19.20.19"
"4005 99 00","22.19.20.19"
"4006 10 00","22.11.16.00"
"4006 90 00","22.19.20.30"
"4007 00 00","22.19.20.50"
"4008 11 00","22.19.20.70"
"4008 19 00","22.19.20.83"
"4008 21 10","22.19.20.85"
"4008 21 90","22.19.20.70"
"4008 29 00","22.19.20.87"
"4009 11 00","22.19.30.30"
"4009 12 00","22.19.30.70"
"4009 21 00","22.19.30.55"
"4009 22 00","22.19.30.70"
"4009 31 00","22.19.30.57"
"4009 32 00","22.19.30.70"
"4009 41 00","22.19.30.59"
"4009 42 00","22.19.30.70"
"4010 11 00","22.19.40.50"
"4010 12 00","22.19.40.50"
"4010 19 00","22.19.40.50"
"4010 31 00","22.19.40.30"
"4010 32 00","22.19.40.30"
"4010 33 00","22.19.40.30"
"4010 34 00","22.19.40.30"
"4010 35 00","22.19.40.70"
"4010 36 00","22.19.40.70"
"4010 39 00","22.19.40.90"
"4011 10 00","22.11.11.00"
"4011 20 10","22.11.13.55"
"4011 20 90","22.11.13.57"
"4011 30 00","22.11.13.70"
"4011 40 20","22.11.12.00"
"4011 40 80","22.11.12.00"
"4011 50 00","22.11.12.00"
"4011 61 00","22.11.14.00"
"4011 62 00","22.11.14.00"
"4011 63 00","22.11.14.00"
"4011 69 00","22.11.14.00"
"4011 92 00","22.11.14.00"
"4011 93 00","22.11.14.00"
"4011 94 00","22.11.14.00"
"4011 99 00","22.11.14.00"
"4012 11 00","22.11.20.30"
"4012 12 00","22.11.20.50"
"4012 13 00","22.11.20.90"
"4012 19 00","22.11.20.90"
"4012 90 20","22.11.15.30"
"4012 90 30","22.11.15.30"
"4012 90 90","22.11.15.50"
"4013 10 10","22.11.15.70"
"4013 10 90","22.11.15.70"
"4013 20 00","22.11.15.70"
"4013 90 00","22.11.15.70"
"4014 10 00","22.19.71.20"
"4014 90 10","22.19.71.50"
"4014 90 90","22.19.71.80"
"4015 11 00","22.19.60.00"
"4015 19 10","22.19.60.00"
"4015 19 90","22.19.60.00"
"4015 90 00","22.19.60.00"
"4016 10 00","22.19.73.10"
"4016 91 00","22.19.72.00"
"4016 92 00","22.19.73.21"
"4016 93 00","22.19.73.23"
"4016 94 00","22.19.73.30"
"4016 95 00","22.19.73.30"
"4016 99 20","22.19.73.43"
"4016 99 52","22.19.73.45"
"4016 99 58","22.19.73.47"
"4016 99 91","22.19.73.49"
"4016 99 99","22.19.73.60"
"4017 00 10","22.19.73.79"
"4017 00 90","22.19.73.79"
"4101 20 10","10.11.42.00"
"4101 20 30","10.11.42.00"
"4101 20 50","10.11.42.00"
"4101 20 90","10.11.42.00"
"4101 50 10","10.11.42.00"
"4101 50 30","10.11.42.00"
"4101 50 50","10.11.42.00"
"4101 50 90","10.11.42.00"
"4101 90 00","10.11.43.00"
"4102 10 10","10.11.44.00"
"4102 10 90","10.11.44.00"
"4102 21 00","10.11.44.00"
"4102 29 00","10.11.44.00"
"4103 90 10","10.11.45.00"
"4104 11 10","15.11.31.00"
"4104 11 51","15.11.31.00"
"4104 11 59","15.11.32.00"
"4104 11 90","15.11.33.00"
"4104 19 10","15.11.31.00"
"4104 19 51","15.11.31.00"
"4104 19 59","15.11.32.00"
"4104 19 90","15.11.33.00"
"4104 41 11","15.11.31.00"
"4104 41 19","15.11.31.00"
"4104 41 51","15.11.31.00"
"4104 41 59","15.11.32.00"
"4104 41 90","15.11.33.00"
"4104 49 11","15.11.31.00"
"4104 49 19","15.11.31.00"
"4104 49 51","15.11.31.00"
"4104 49 59","15.11.32.00"
"4104 49 90","15.11.33.00"
"4105 10 10","15.11.41.30"
"4105 10 90","15.11.41.30"
"4105 30 10","15.11.41.30"
"4105 30 91","15.11.41.30"
"4105 30 99","15.11.41.30"
"4106 21 10","15.11.42.30"
"4106 21 90","15.11.42.30"
"4106 22 10","15.11.42.30"
"4106 22 90","15.11.42.30"
"4106 31 10","15.11.43.30"
"4106 31 90","15.11.43.30"
"4106 32 10","15.11.43.30"
"4106 32 90","15.11.43.30"
"4106 40 10","15.11.51.00"
"4106 40 90","15.11.51.00"
"4106 91 00","15.11.51.00"
"4106 92 00","15.11.51.00"
"4107 11 11","15.11.31.00"
"4107 11 19","15.11.31.00"
"4107 11 90","15.11.33.00"
"4107 12 11","15.11.31.00"
"4107 12 19","15.11.31.00"
"4107 12 91","15.11.31.00"
"4107 12 99","15.11.33.00"
"4107 19 10","15.11.31.00"
"4107 19 90","15.11.33.00"
"4107 91 10","15.11.32.00"
"4107 91 90","15.11.32.00"
"4107 92 10","15.11.32.00"
"4107 92 90","15.11.33.00"
"4107 99 10","15.11.32.00"
"4107 99 90","15.11.33.00"
"4112 00 00","15.11.41.50"
"4113 10 00","15.11.42.50"
"4113 20 00","15.11.43.50"
"4113 30 00","15.11.51.00"
"4113 90 00","15.11.51.00"
"4114 10 10","15.11.21.00"
"4114 10 90","15.11.21.00"
"4114 20 00","15.11.22.00"
"4115 10 00","15.11.52.00"
"4201 00 00","15.12.11.00"
"4202 11 10","15.12.12.10"
"4202 11 90","15.12.12.10"
