"CN 2006 - PRODCOM 2006",,
"Source","Target"
"3809 92 00","24.66.45.80"
"3809 93 00","24.66.45.90"
"3810 10 00","24.66.46.20"
"3810 90 10","24.66.46.20"
"3810 90 90","24.66.46.20"
"3811 11 10","24.66.32.55"
"3811 11 90","24.66.32.55"
"3811 19 00","24.66.32.59"
"3811 21 00","24.66.32.70"
"3811 29 00","24.66.32.70"
"3811 90 00","24.66.32.90"
"3812 10 00","24.66.46.30"
"3812 20 10","24.66.46.40"
"3812 20 90","24.66.46.40"
"3812 30 20","24.66.46.50"
"3812 30 80","24.66.46.50"
"3813 00 00","24.66.42.50"
"3814 00 10","24.30.22.73"
"3814 00 90","24.30.22.79"
"3815 11 00","24.66.46.60"
"3815 12 00","24.66.46.60"
"3815 19 10","24.66.46.60"
"3815 19 90","24.66.46.60"
"3815 90 10","24.66.46.60"
"3815 90 90","24.66.46.60"
"3816 00 00","26.26.13.00"
"3817 00 50","24.66.46.70"
"3817 00 80","24.66.46.70"
"3818 00 10","24.66.43.50"
"3818 00 90","24.66.43.70"
"3819 00 00","24.66.33.30"
"3820 00 00","24.66.33.50"
"3821 00 00","24.66.42.70"
"3822 00 00","24.66.42.10"
"3823 11 00","24.14.31.20"
"3823 12 00","24.14.31.30"
"3823 13 00","24.14.31.50"
"3823 19 10","24.14.31.95"
"3823 19 30","24.14.31.97"
"3823 19 90","24.14.31.97"
"3823 70 00","24.14.21.00"
"3824 10 00","24.66.47.20"
"3824 20 00","24.66.47.30"
"3824 30 00","24.66.47.40"
"3824 40 00","24.66.47.50"
"3824 50 10","26.63.10.00"
"3824 50 90","26.64.10.00"
"3824 60 11","24.66.47.70"
"3824 60 19","24.66.47.70"
"3824 60 91","24.66.47.70"
"3824 60 99","24.66.47.70"
"3824 71 00","24.66.48.73"
"3824 79 00","24.66.48.79"
"3824 90 10","24.66.48.13"
"3824 90 15","24.66.48.15"
"3824 90 20","24.66.48.17"
"3824 90 25","24.66.48.23"
"3824 90 35","24.66.48.27"
"3824 90 40","24.66.48.30"
"3824 90 45","24.66.48.40"
"3824 90 50","24.66.48.53"
"3824 90 55","24.66.48.57"
"3824 90 61","24.66.48.63"
"3824 90 62","24.66.48.63"
"3824 90 64","24.66.48.63"
"3824 90 65","24.66.48.65"
"3824 90 70","24.66.48.67"
"3824 90 75","24.66.48.95"
"3824 90 80","24.66.48.95"
"3824 90 85","24.66.48.95"
"3824 90 99","24.66.48.95"
"3825 90 10","24.66.48.25"
"3901 10 10","24.16.10.35"
"3901 10 90","24.16.10.39"
"3901 20 10","24.16.10.50"
"3901 20 90","24.16.10.50"
"3901 30 00","24.16.10.70"
"3901 90 10","24.16.10.90"
"3901 90 20","24.16.10.90"
"3901 90 90","24.16.10.90"
"3902 10 00","24.16.51.30"
"3902 20 00","24.16.51.50"
"3902 30 00","24.16.51.50"
"3902 90 10","24.16.51.50"
"3902 90 20","24.16.51.50"
"3902 90 90","24.16.51.50"
"3903 11 00","24.16.20.35"
"3903 19 00","24.16.20.39"
"3903 20 00","24.16.20.50"
"3903 30 00","24.16.20.70"
"3903 90 10","24.16.20.90"
"3903 90 20","24.16.20.90"
"3903 90 90","24.16.20.90"
"3904 10 00","24.16.30.10"
"3904 21 00","24.16.30.23"
"3904 22 00","24.16.30.25"
"3904 30 00","24.16.30.40"
"3904 40 00","24.16.30.40"
"3904 50 10","24.16.30.50"
"3904 50 90","24.16.30.50"
"3904 61 00","24.16.30.60"
"3904 69 10","24.16.30.70"
"3904 69 90","24.16.30.70"
"3904 90 00","24.16.30.90"
"3905 12 00","24.16.52.30"
"3905 19 00","24.16.52.50"
"3905 21 00","24.16.52.30"
"3905 29 00","24.16.52.50"
"3905 30 00","24.16.52.70"
"3905 91 00","24.16.52.70"
"3905 99 10","24.16.52.70"
"3905 99 90","24.16.52.70"
"3906 10 00","24.16.53.50"
"3906 90 10","24.16.53.90"
"3906 90 20","24.16.53.90"
"3906 90 30","24.16.53.90"
"3906 90 40","24.16.53.90"
"3906 90 50","24.16.53.90"
"3906 90 60","24.16.53.90"
"3906 90 90","24.16.53.90"
"3907 10 00","24.16.40.13"
"3907 20 11","24.16.40.15"
"3907 20 21","24.16.40.15"
"3907 20 29","24.16.40.15"
"3907 20 91","24.16.40.20"
"3907 20 99","24.16.40.20"
"3907 30 00","24.16.40.30"
"3907 40 00","24.16.40.40"
"3907 50 00","24.16.40.50"
"3907 60 20","24.16.40.62"
"3907 60 80","24.16.40.64"
"3907 91 10","24.16.40.70"
"3907 91 90","24.16.40.80"
"3907 99 11","24.16.40.90"
"3907 99 19","24.16.40.90"
"3907 99 91","24.16.40.90"
"3907 99 99","24.16.40.90"
"3908 10 00","24.16.54.50"
"3908 90 00","24.16.54.90"
"3909 10 00","24.16.55.50"
"3909 20 00","24.16.55.70"
"3909 30 00","24.16.56.30"
"3909 40 00","24.16.56.50"
"3909 50 10","24.16.56.70"
"3909 50 90","24.16.56.70"
"3910 00 00","24.16.57.00"
"3911 10 00","24.16.58.10"
"3911 90 11","24.16.58.20"
"3911 90 13","24.16.58.20"
"3911 90 19","24.16.58.20"
"3911 90 91","24.16.58.20"
"3911 90 93","24.16.58.20"
"3911 90 99","24.16.58.20"
"3912 11 00","24.16.58.30"
"3912 12 00","24.16.58.30"
"3912 20 11","24.16.58.40"
"3912 20 19","24.16.58.40"
"3912 20 90","24.16.58.40"
"3912 31 00","24.16.58.50"
"3912 39 10","24.16.58.50"
"3912 39 20","24.16.58.50"
"3912 39 80","24.16.58.50"
"3912 90 10","24.16.58.50"
"3912 90 90","24.16.58.50"
"3913 10 00","24.16.58.60"
"3913 90 00","24.16.58.60"
"3914 00 00","24.16.58.70"
"3916 10 00","25.21.10.50"
"3916 20 10","25.21.10.70"
"3916 20 90","25.21.10.70"
"3916 90 11","25.21.10.90"
"3916 90 13","25.21.10.90"
"3916 90 15","25.21.10.90"
"3916 90 19","25.21.10.90"
"3916 90 51","25.21.10.90"
"3916 90 59","25.21.10.90"
"3916 90 90","25.21.10.90"
"3917 10 10","25.21.21.30"
"3917 10 90","25.21.21.30"
"3917 21 10","25.21.21.53"
"3917 21 90","25.21.21.53"
"3917 22 10","25.21.21.55"
"3917 22 90","25.21.21.55"
"3917 23 10","25.21.21.57"
"3917 23 90","25.21.21.57"
"3917 29 12","25.21.21.70"
"3917 29 15","25.21.21.70"
"3917 29 19","25.21.21.70"
"3917 29 90","25.21.21.70"
"3917 31 00","25.21.22.20"
"3917 32 10","25.21.22.35"
"3917 32 31","25.21.22.35"
"3917 32 35","25.21.22.35"
"3917 32 39","25.21.22.35"
"3917 32 51","25.21.22.35"
"3917 32 91","25.21.22.35"
"3917 32 99","25.21.22.35"
"3917 33 00","25.21.22.37"
"3917 39 12","25.21.22.50"
"3917 39 15","25.21.22.50"
"3917 39 19","25.21.22.50"
"3917 39 90","25.21.22.50"
"3917 40 00","25.21.22.70"
"3918 10 10","25.23.11.55"
"3918 10 90","25.23.11.59"
"3918 90 00","25.23.11.90"
"3919 10 11","25.24.21.30"
"3919 10 13","25.24.21.30"
"3919 10 15","25.24.21.30"
"3919 10 19","25.24.21.30"
"3919 10 31","25.24.21.55"
"3919 10 38","25.24.21.59"
"3919 10 61","25.24.21.75"
"3919 10 69","25.24.21.79"
"3919 10 90","25.24.21.90"
"3919 90 10","25.24.22.30"
"3919 90 31","25.24.22.55"
"3919 90 38","25.24.22.59"
"3919 90 61","25.24.22.70"
"3919 90 69","25.24.22.70"
"3919 90 90","25.24.22.90"
"3920 10 23","25.21.30.10"
"3920 10 24","25.21.30.10"
"3920 10 26","25.21.30.10"
"3920 10 27","25.21.30.10"
"3920 10 28","25.21.30.10"
"3920 10 40","25.21.30.10"
"3920 10 81","25.21.30.17"
"3920 10 89","25.21.30.17"
"3920 20 21","25.21.30.21"
"3920 20 29","25.21.30.23"
"3920 20 71","25.21.30.25"
"3920 20 79","25.21.30.27"
"3920 20 90","25.21.30.29"
"3920 30 00","25.21.30.30"
"3920 43 10","25.21.30.35"
"3920 43 90","25.21.30.36"
"3920 49 10","25.21.30.37"
"3920 49 90","25.21.30.38"
"3920 51 00","25.21.30.53"
"3920 59 10","25.21.30.59"
"3920 59 90","25.21.30.59"
"3920 61 00","25.21.30.61"
"3920 62 11","25.21.30.65"
"3920 62 13","25.21.30.65"
"3920 62 19","25.21.30.65"
"3920 62 90","25.21.30.67"
"3920 63 00","25.21.30.63"
"3920 69 00","25.21.30.69"
"3920 71 10","25.21.30.70"
"3920 71 90","25.21.30.73"
"3920 72 00","25.21.30.74"
"3920 73 10","25.21.30.76"
"3920 73 50","25.21.30.77"
"3920 73 90","25.21.30.77"
"3920 79 00","25.21.30.79"
"3920 91 00","25.21.30.81"
"3920 92 00","25.21.30.82"
"3920 93 00","25.21.30.83"
"3920 94 00","25.21.30.84"
"3920 99 21","25.21.30.86"
"3920 99 28","25.21.30.86"
"3920 99 51","25.21.30.87"
"3920 99 53","25.21.30.87"
"3920 99 55","25.21.30.87"
"3920 99 59","25.21.30.87"
"3920 99 90","25.21.30.90"
"3921 11 00","25.21.41.20"
"3921 12 00","25.21.41.30"
"3921 13 10","25.21.41.50"
"3921 13 90","25.21.41.50"
"3921 14 00","25.21.41.70"
"3921 19 00","25.21.41.80"
"3921 90 11","25.21.42.30"
"3921 90 19","25.21.42.30"
"3921 90 30","25.21.42.50"
"3921 90 41","25.21.42.75"
"3921 90 43","25.21.42.79"
"3921 90 49","25.21.42.79"
"3921 90 55","25.21.42.79"
"3921 90 60","25.21.42.79"
"3921 90 90","25.21.42.80"
"3922 10 00","25.23.12.50"
"3922 20 00","25.23.12.70"
"3922 90 00","25.23.12.90"
"3923 10 00","25.22.13.00"
"3923 21 00","25.22.11.00"
"3923 29 10","25.22.12.00"
"3923 29 90","25.22.12.00"
"3923 30 10","25.22.14.50"
"3923 30 90","25.22.14.70"
"3923 40 10","25.22.15.21"
"3923 40 90","25.22.15.23"
"3923 50 10","25.22.15.25"
"3923 50 90","25.22.15.27"
"3923 90 10","25.22.15.28"
"3923 90 90","25.22.15.40"
"3924 10 00","25.24.23.20"
"3924 90 11","25.24.23.30"
"3924 90 19","25.24.23.50"
"3924 90 90","25.24.23.70"
"3925 10 00","25.23.13.00"
"3925 20 00","25.23.14.50"
"3925 30 00","25.23.14.70"
"3925 90 10","25.23.15.50"
"3925 90 20","25.23.15.90"
"3925 90 80","25.23.15.90"
"3926 10 00","25.24.27.00"
"3926 20 00","25.24.10.00"
"3926 30 00","25.24.28.20"
"3926 40 00","25.24.28.30"
"3926 90 50","25.24.28.40"
"3926 90 91","25.24.28.50"
"3926 90 98","25.24.28.70"
"4002 11 00","24.17.10.50"
"4002 19 10","24.17.10.90"
"4002 19 20","24.17.10.90"
"4002 19 30","24.17.10.90"
"4002 19 90","24.17.10.90"
"4002 20 00","24.17.10.90"
"4002 31 00","24.17.10.90"
"4002 39 00","24.17.10.90"
"4002 41 00","24.17.10.50"
"4002 49 00","24.17.10.90"
"4002 51 00","24.17.10.50"
"4002 59 00","24.17.10.90"
"4002 60 00","24.17.10.90"
"4002 70 00","24.17.10.90"
"4002 80 00","24.17.10.90"
"4002 91 00","24.17.10.50"
"4002 99 10","24.17.10.90"
"4002 99 90","24.17.10.90"
"4003 00 00","25.13.10.00"
"4005 10 00","25.13.20.13"
"4005 20 00","25.13.20.15"
"4005 91 00","25.13.20.19"
"4005 99 00","25.13.20.19"
"4006 10 00","25.11.16.00"
"4006 90 00","25.13.20.30"
"4007 00 00","25.13.20.50"
"4008 11 00","25.13.20.70"
"4008 19 00","25.13.20.83"
"4008 21 10","25.13.20.85"
"4008 21 90","25.13.20.70"
"4008 29 00","25.13.20.87"
"4009 11 00","25.13.30.30"
"4009 12 00","25.13.30.70"
"4009 21 00","25.13.30.55"
"4009 22 00","25.13.30.70"
"4009 31 00","25.13.30.57"
"4009 32 00","25.13.30.70"
"4009 41 00","25.13.30.59"
"4009 42 00","25.13.30.70"
"4010 11 00","25.13.40.50"
"4010 12 00","25.13.40.50"
"4010 13 00","25.13.40.50"
"4010 19 00","25.13.40.50"
"4010 31 00","25.13.40.30"
"4010 32 00","25.13.40.30"
"4010 33 00","25.13.40.30"
"4010 34 00","25.13.40.30"
"4010 35 00","25.13.40.75"
"4010 36 00","25.13.40.75"
"4010 39 00","25.13.40.79"
"4011 10 00","25.11.11.00"
"4011 20 10","25.11.13.55"
"4011 20 90","25.11.13.57"
"4011 30 00","25.11.13.70"
"4011 40 20","25.11.12.37"
"4011 40 80","25.11.12.35"
"4011 50 00","25.11.12.60"
"4011 61 00","25.11.14.04"
"4011 62 00","25.11.14.06"
"4011 63 00","25.11.14.06"
"4011 69 00","25.11.14.08"
"4011 92 00","25.11.14.04"
"4011 93 00","25.11.14.06"
"4011 94 00","25.11.14.06"
"4011 99 00","25.11.14.10"
"4012 11 00","25.12.10.30"
"4012 12 00","25.12.10.50"
"4012 13 00","25.12.10.90"
"4012 19 00","25.12.10.90"
"4012 90 20","25.11.15.30"
"4012 90 30","25.11.15.30"
"4012 90 90","25.11.15.50"
"4013 10 10","25.11.15.73"
"4013 10 90","25.11.15.73"
"4013 20 00","25.11.15.75"
"4013 90 00","25.11.15.78"
"4014 10 00","25.13.71.50"
"4014 90 10","25.13.71.70"
"4014 90 90","25.13.71.90"
"4015 11 00","25.13.60.30"
"4015 19 10","25.13.60.55"
"4015 19 90","25.13.60.59"
"4015 90 00","25.13.60.70"
"4016 10 00","25.13.73.10"
"4016 91 00","25.13.72.00"
"4016 92 00","25.13.73.21"
"4016 93 00","25.13.73.23"
"4016 94 00","25.13.73.25"
"4016 95 00","25.13.73.27"
"4016 99 20","25.13.73.43"
"4016 99 52","25.13.73.45"
"4016 99 58","25.13.73.47"
"4016 99 91","25.13.73.49"
"4016 99 99","25.13.73.60"
"4017 00 10","25.13.73.79"
"4017 00 90","25.13.73.79"
"4101 20 10","15.11.24.00"
"4101 20 30","15.11.24.00"
"4101 20 50","15.11.24.00"
"4101 20 90","15.11.24.00"
"4101 50 10","15.11.24.00"
"4101 50 30","15.11.24.00"
"4101 50 50","15.11.24.00"
"4101 50 90","15.11.24.00"
"4101 90 00","15.11.25.00"
"4102 10 10","15.11.26.00"
"4102 10 90","15.11.26.00"
"4102 21 00","15.11.26.00"
"4102 29 00","15.11.26.00"
"4103 10 20","15.11.27.00"
"4103 10 50","15.11.27.00"
"4103 10 90","15.11.27.00"
"4104 11 10","19.10.21.00"
"4104 11 51","19.10.21.00"
"4104 11 59","19.10.22.00"
"4104 11 90","19.10.23.00"
"4104 19 10","19.10.21.00"
"4104 19 51","19.10.21.00"
"4104 19 59","19.10.22.00"
"4104 19 90","19.10.23.00"
"4104 41 11","19.10.21.00"
"4104 41 19","19.10.21.00"
"4104 41 51","19.10.21.00"
"4104 41 59","19.10.22.00"
"4104 41 90","19.10.23.00"
"4104 49 11","19.10.21.00"
"4104 49 19","19.10.21.00"
"4104 49 51","19.10.21.00"
"4104 49 59","19.10.22.00"
"4104 49 90","19.10.23.00"
"4105 10 10","19.10.31.30"
"4105 10 90","19.10.31.30"
"4105 30 10","19.10.31.30"
"4105 30 91","19.10.31.30"
"4105 30 99","19.10.31.30"
"4106 21 10","19.10.32.30"
"4106 21 90","19.10.32.30"
"4106 22 10","19.10.32.30"
"4106 22 90","19.10.32.30"
"4106 31 10","19.10.33.30"
"4106 31 90","19.10.33.30"
"4106 32 10","19.10.33.30"
"4106 32 90","19.10.33.30"
"4106 40 10","19.10.41.30"
"4106 40 90","19.10.41.30"
"4106 91 00","19.10.41.30"
"4106 92 00","19.10.41.30"
"4107 11 11","19.10.21.00"
"4107 11 19","19.10.21.00"
"4107 11 90","19.10.23.00"
"4107 12 11","19.10.21.00"
"4107 12 19","19.10.21.00"
"4107 12 91","19.10.23.00"
"4107 12 99","19.10.23.00"
"4107 19 10","19.10.21.00"
"4107 19 90","19.10.23.00"
"4107 91 10","19.10.22.00"
"4107 91 90","19.10.22.00"
"4107 92 10","19.10.22.00"
"4107 92 90","19.10.23.00"
"4107 99 10","19.10.22.00"
"4107 99 90","19.10.23.00"
"4112 00 00","19.10.31.50"
"4113 10 00","19.10.32.50"
"4113 20 00","19.10.33.50"
"4113 30 00","19.10.41.50"
"4114 10 10","19.10.11.00"
"4114 10 90","19.10.11.00"
"4114 20 00","19.10.12.00"
"4115 10 00","19.10.42.00"
"4201 00 00","19.20.11.00"
"4202 11 10","19.20.12.10"
"4202 11 90","19.20.12.10"
"4202 12 11","19.20.12.10"
"4202 12 19","19.20.12.10"
"4202 12 50","19.20.12.10"
"4202 12 91","19.20.12.10"
"4202 12 99","19.20.12.10"
"4202 19 10","19.20.12.10"
"4202 19 90","19.20.12.10"
"4202 21 00","19.20.12.20"
"4202 22 10","19.20.12.20"
"4202 22 90","19.20.12.20"
"4202 29 00","19.20.12.20"
"4202 31 00","19.20.12.30"
"4202 32 10","19.20.12.30"
"4202 32 90","19.20.12.30"
"4202 39 00","19.20.12.30"
"4202 91 10","19.20.12.50"
"4202 91 80","19.20.12.50"
"4202 92 11","19.20.12.50"
"4202 92 15","19.20.12.50"
"4202 92 19","19.20.12.50"
"4202 92 91","19.20.12.50"
"4202 92 98","19.20.12.50"
"4202 99 00","19.20.12.50"
"4203 10 00","18.10.10.00"
"4203 21 00","36.40.14.10"
"4203 29 10","18.24.31.73"
"4203 29 91","18.24.31.75"
"4203 29 99","18.24.31.75"
"4203 30 00","18.24.31.80"
"4203 40 00","18.24.31.90"
"4204 00 10","19.20.14.30"
"4204 00 90","19.20.14.30"
"4205 00 00","19.20.14.50"
"4206 10 00","36.63.77.10"
"4206 90 00","36.63.77.10"
"4302 11 00","18.30.11.50"
"4302 13 00","18.30.11.30"
"4302 19 10","18.30.11.50"
"4302 19 20","18.30.11.50"
"4302 19 30","18.30.11.50"
"4302 19 35","18.30.11.30"
"4302 19 41","18.30.11.50"
"4302 19 49","18.30.11.50"
"4302 19 50","18.30.11.50"
"4302 19 60","18.30.11.50"
"4302 19 70","18.30.11.50"
"4302 19 80","18.30.11.50"
"4302 19 95","18.30.11.50"
"4302 20 00","18.30.11.50"
"4302 30 10","18.30.11.50"
"4302 30 21","18.30.11.50"
"4302 30 25","18.30.11.50"
"4302 30 31","18.30.11.50"
"4302 30 41","18.30.11.50"
"4302 30 45","18.30.11.50"
"4302 30 51","18.30.11.50"
"4302 30 55","18.30.11.50"
"4302 30 61","18.30.11.50"
"4302 30 71","18.30.11.50"
"4302 30 95","18.30.11.50"
"4303 10 10","18.30.12.30"
"4303 10 90","18.30.12.30"
"4303 90 00","18.30.12.90"
"4304 00 00","18.30.13.00"
"4401 21 00","20.10.23.03"
"4401 22 00","20.10.23.05"
"4401 30 10","20.10.40.05"
"4401 30 90","20.10.40.09"
"4402 00 00","24.14.72.00"
"4403 10 00","20.10.31.16"
"4405 00 00","20.10.22.00"
"4406 10 00","20.10.10.10"
"4406 90 00","20.10.32.00"
"4407 10 15","20.10.10.32"
"4407 10 31","20.10.10.34"
"4407 10 33","20.10.10.34"
"4407 10 38","20.10.10.34"
"4407 10 91","20.10.10.35"
"4407 10 93","20.10.10.37"
"4407 10 98","20.10.10.39"
"4407 24 15","20.10.10.71"
"4407 24 30","20.10.10.71"
"4407 24 90","20.10.10.71"
"4407 25 10","20.10.10.71"
"4407 25 30","20.10.10.71"
"4407 25 50","20.10.10.71"
"4407 25 90","20.10.10.71"
"4407 26 10","20.10.10.71"
"4407 26 30","20.10.10.71"
"4407 26 50","20.10.10.71"
"4407 26 90","20.10.10.71"
"4407 29 05","20.10.10.71"
"4407 29 20","20.10.10.71"
"4407 29 30","20.10.10.71"
"4407 29 50","20.10.10.71"
"4407 29 61","20.10.10.71"
"4407 29 69","20.10.10.71"
"4407 29 83","20.10.10.71"
"4407 29 85","20.10.10.71"
"4407 29 95","20.10.10.71"
"4407 91 15","20.10.10.50"
"4407 91 31","20.10.10.77"
"4407 91 39","20.10.10.50"
"4407 91 90","20.10.10.50"
"4407 92 00","20.10.10.50"
"4407 99 10","20.10.10.50"
"4407 99 30","20.10.10.50"
"4407 99 50","20.10.10.50"
"4407 99 91","20.10.10.50"
"4407 99 96","20.10.10.50"
"4407 99 97","20.10.10.50"
"4408 10 15","20.20.21.13"
"4408 10 91","20.20.21.13"
"4408 10 93","20.20.21.18"
"4408 10 99","20.20.21.18"
"4408 31 11","20.20.21.13"
"4408 31 21","20.20.21.13"
"4408 31 25","20.20.21.13"
"4408 31 30","20.20.21.18"
"4408 39 15","20.20.21.13"
"4408 39 21","20.20.21.13"
"4408 39 31","20.20.21.18"
"4408 39 35","20.20.21.18"
"4408 39 55","20.20.21.13"
"4408 39 70","20.20.21.13"
"4408 39 85","20.20.21.18"
"4408 39 95","20.20.21.18"
"4408 90 15","20.20.21.13"
"4408 90 35","20.20.21.13"
"4408 90 85","20.20.21.18"
"4408 90 95","20.20.21.18"
"4409 10 11","20.10.21.10"
"4409 10 18","20.10.21.10"
"4409 20 11","20.10.21.53"
"4409 20 91","20.10.21.55"
"4409 20 98","20.10.21.53"
"4410 21 00","20.20.13.39"
"4410 29 00","20.20.13.39"
"4410 31 00","20.20.13.33"
"4410 32 00","20.20.13.37"
"4410 33 00","20.20.13.35"
"4410 39 00","20.20.13.39"
"4410 90 00","20.20.13.50"
"4411 11 10","20.20.14.13"
"4411 11 90","20.20.14.13"
"4411 19 10","20.20.14.15"
"4411 19 90","20.20.14.15"
"4411 21 10","20.20.14.33"
"4411 21 90","20.20.14.33"
"4411 29 10","20.20.14.35"
"4411 29 90","20.20.14.35"
"4411 31 10","20.20.14.53"
"4411 31 90","20.20.14.53"
"4411 39 10","20.20.14.55"
"4411 39 90","20.20.14.55"
"4411 91 00","20.20.14.73"
"4411 99 00","20.20.14.75"
"4412 13 10","20.20.11.03"
"4412 13 90","20.20.11.05"
"4412 14 00","20.20.11.05"
"4412 19 00","20.20.11.09"
"4412 22 10","20.20.12.33"
"4412 22 91","20.20.12.35"
"4412 22 99","20.20.12.39"
"4412 23 00","20.20.12.33"
"4412 29 20","20.20.12.35"
"4412 29 80","20.20.12.39"
"4412 92 10","20.20.12.53"
"4412 92 91","20.20.12.55"
"4412 92 99","20.20.12.59"
"4412 93 00","20.20.12.53"
"4412 99 20","20.20.12.55"
"4412 99 80","20.20.12.59"
"4413 00 00","20.20.22.00"
"4414 00 10","20.51.14.10"
"4414 00 90","20.51.14.10"
"4415 10 10","20.40.12.13"
"4415 10 90","20.40.12.15"
"4415 20 20","20.40.11.33"
"4415 20 90","20.40.11.35"
"4416 00 00","20.40.12.50"
"4417 00 00","20.51.11.00"
"4418 10 10","20.30.11.10"
"4418 10 50","20.30.11.10"
"4418 10 90","20.30.11.10"
"4418 20 10","20.30.11.50"
"4418 20 50","20.30.11.50"
"4418 20 80","20.30.11.50"
"4418 30 10","20.30.12.15"
"4418 30 91","20.30.12.19"
"4418 30 99","20.30.12.19"
"4418 40 00","20.30.12.30"
"4418 50 00","20.30.12.50"
"4418 90 10","20.30.13.00"
"4418 90 90","20.30.13.00"
"4419 00 10","20.51.12.00"
"4419 00 90","20.51.12.00"
"4420 10 11","20.51.13.00"
"4420 10 19","20.51.13.00"
"4420 90 10","20.51.13.00"
"4420 90 91","20.51.13.00"
"4420 90 99","20.51.13.00"
"4421 10 00","20.51.14.50"
"4421 90 91","20.51.14.50"
"4421 90 98","20.51.14.50"
"4501 90 00","20.52.11.30"
"4502 00 00","20.52.11.50"
"4503 10 10","20.52.12.50"
"4503 10 90","20.52.12.50"
"4503 90 00","20.52.12.90"
"4504 10 11","20.52.13.30"
"4504 10 19","20.52.13.50"
"4504 10 91","20.52.13.70"
"4504 10 99","20.52.13.70"
"4504 90 20","20.52.14.00"
"4504 90 80","20.52.14.00"
"4601 20 10","20.52.15.30"
"4601 20 90","20.52.15.30"
"4601 91 05","20.52.15.10"
"4601 91 10","20.52.15.55"
"4601 91 90","20.52.15.55"
"4601 99 05","20.52.15.10"
"4601 99 10","20.52.15.59"
"4601 99 90","20.52.15.59"
"4602 10 10","20.52.15.70"
"4602 10 91","20.52.15.70"
"4602 10 99","20.52.15.70"
"4602 90 00","20.52.15.90"
"4701 00 10","21.11.14.15"
"4701 00 90","21.11.14.19"
"4702 00 00","21.11.11.00"
"4703 11 00","21.11.12.13"
"4703 19 00","21.11.12.53"
"4703 21 00","21.11.12.15"
"4703 29 00","21.11.12.55"
"4704 11 00","21.11.13.13"
"4704 19 00","21.11.13.53"
"4704 21 00","21.11.13.15"
"4704 29 00","21.11.13.55"
"4705 00 00","21.11.14.30"
"4706 10 00","21.11.14.50"
"4706 20 00","21.11.14.50"
"4706 91 00","21.11.14.50"
"4706 92 00","21.11.14.50"
"4706 93 00","21.11.14.50"
"4801 00 00","21.12.11.50"
"4802 10 00","21.12.12.00"
"4802 20 00","21.12.13.10"
"4802 30 00","21.12.13.30"
"4802 40 10","21.12.13.55"
"4802 40 90","21.12.13.59"
"4802 54 00","21.12.14.10"
"4802 55 10","21.12.14.35"
"4802 55 20","21.12.14.35"
"4802 55 30","21.12.14.35"
"4802 55 90","21.12.14.35"
"4802 56 10","21.12.14.39"
"4802 56 90","21.12.14.39"
"4802 57 00","21.12.14.39"
"4802 58 10","21.12.14.50"
"4802 58 90","21.12.14.50"
"4802 61 20","21.12.14.70"
"4802 61 80","21.12.14.70"
"4802 62 00","21.12.14.70"
"4802 69 00","21.12.14.70"
"4803 00 10","21.12.21.30"
"4803 00 31","21.12.21.55"
"4803 00 39","21.12.21.57"
"4803 00 90","21.12.21.90"
"4804 11 11","21.12.22.50"
"4804 11 15","21.12.22.50"
"4804 11 19","21.12.22.50"
"4804 11 90","21.12.22.50"
"4804 19 11","21.12.22.90"
"4804 19 15","21.12.22.90"
"4804 19 19","21.12.22.90"
"4804 19 31","21.12.22.90"
"4804 19 38","21.12.22.90"
"4804 19 90","21.12.22.90"
"4804 21 10","21.12.23.15"
"4804 21 90","21.12.23.15"
"4804 29 10","21.12.23.19"
"4804 29 90","21.12.23.19"
"4804 31 51","21.12.23.33"
"4804 31 58","21.12.23.33"
"4804 31 80","21.12.23.33"
"4804 39 51","21.12.23.33"
"4804 39 58","21.12.23.33"
"4804 39 80","21.12.23.33"
"4804 41 10","21.12.23.35"
"4804 41 91","21.12.23.35"
"4804 41 99","21.12.23.35"
"4804 42 10","21.12.23.35"
"4804 42 90","21.12.23.35"
"4804 49 10","21.12.23.35"
"4804 49 90","21.12.23.35"
"4804 51 10","21.12.23.37"
"4804 51 90","21.12.23.37"
"4804 52 10","21.12.23.37"
"4804 52 90","21.12.23.37"
"4804 59 10","21.12.23.37"
"4804 59 90","21.12.23.37"
"4805 11 00","21.12.24.00"
"4805 12 00","21.12.24.00"
"4805 19 10","21.12.24.00"
"4805 19 90","21.12.24.00"
"4805 24 00","21.12.25.20"
"4805 25 00","21.12.25.40"
"4805 30 10","21.12.30.10"
"4805 30 90","21.12.30.10"
"4805 40 00","21.12.30.30"
"4805 50 00","21.12.30.40"
"4805 91 00","21.12.30.61"
"4805 92 00","21.12.30.65"
"4805 93 20","21.12.30.69"
"4805 93 80","21.12.30.69"
"4806 10 00","21.12.40.10"
"4806 20 00","21.12.40.30"
"4806 30 00","21.12.40.50"
"4806 40 10","21.12.40.70"
"4806 40 90","21.12.40.70"
"4807 00 30","21.12.51.00"
"4807 00 80","21.12.51.00"
"4808 10 00","21.21.11.00"
"4808 20 00","21.12.23.50"
"4808 30 00","21.12.52.30"
"4808 90 00","21.12.52.50"
"4809 10 00","21.12.55.30"
"4809 20 10","21.12.55.50"
"4809 20 90","21.12.55.50"
"4809 90 00","21.12.55.90"
"4810 13 20","21.12.53.35"
"4810 13 80","21.12.53.37"
"4810 14 20","21.12.53.35"
