"Year","CN code","PRODCOM code"
"2003","03056990","15201370"
"2003","03061110","15201530"
"2003","03061190","15201530"
"2003","03061210","15201530"
"2003","03061290","15201530"
"2003","03061310","15201530"
"2003","03061330","15201530"
"2003","03061340","15201530"
"2003","03061350","15201530"
"2003","03061380","15201530"
"2003","03061410","15201530"
"2003","03061430","15201530"
"2003","03061490","15201530"
"2003","03061910","15201530"
"2003","03061930","15201530"
"2003","03061990","15201530"
"2003","03072910","15201553"
"2003","03072990","15201553"
"2003","03073910","15201553"
"2003","03073990","15201553"
"2003","03074901","15201559"
"2003","03074911","15201559"
"2003","03074918","15201559"
"2003","03074931","15201559"
"2003","03074933","15201559"
"2003","03074935","15201559"
"2003","03074938","15201559"
"2003","03074951","15201559"
"2003","03074959","15201559"
"2003","03074971","15201559"
"2003","03074991","15201559"
"2003","03074999","15201559"
"2003","03075910","15201559"
"2003","03075990","15201559"
"2003","03079911","15201559"
"2003","03079913","15201559"
"2003","03079915","15201559"
"2003","03079918","15201559"
"2003","03079990","15201559"
"2003","04011010","15511130"
"2003","04011090","15511130"
"2003","04012011","15511140"
"2003","04012019","15511140"
"2003","04012091","15511160"
"2003","04012099","15511160"
"2003","04013011","15511200"
"2003","04013019","15511200"
"2003","04013031","15511200"
"2003","04013039","15511200"
"2003","04013091","15511200"
"2003","04013099","15511200"
"2003","04021011","15512030"
"2003","04021019","15512030"
"2003","04021091","15512030"
"2003","04021099","15512030"
"2003","04022111","15512060"
"2003","04022117","15512060"
"2003","04022119","15512060"
"2003","04022191","15512060"
"2003","04022199","15512060"
"2003","04022911","15512060"
"2003","04022915","15512060"
"2003","04022919","15512060"
"2003","04022991","15512060"
"2003","04022999","15512060"
"2003","04029111","15515104"
"2003","04029119","15515104"
"2003","04029131","15515104"
"2003","04029139","15515104"
"2003","04029151","15515104"
"2003","04029159","15515104"
"2003","04029191","15515104"
"2003","04029199","15515104"
"2003","04029911","15515108"
"2003","04029919","15515108"
"2003","04029931","15515108"
"2003","04029939","15515108"
"2003","04029991","15515108"
"2003","04029999","15515108"
"2003","04031011","155152Z1"
"2003","04031013","155152Z1"
"2003","04031019","155152Z1"
"2003","04031031","155152Z1"
"2003","04031033","155152Z1"
"2003","04031039","155152Z1"
"2003","04031051","155152Z1"
"2003","04031053","155152Z1"
"2003","04031059","155152Z1"
"2003","04031091","15515245"
"2003","04031093","15515245"
"2003","04031099","15515245"
"2003","04039011","15515263"
"2003","04039013","155152Z1"
"2003","04039019","155152Z1"
"2003","04039031","155152Z1"
"2003","04039033","155152Z1"
"2003","04039039","155152Z1"
"2003","04039051","15515265"
"2003","04039053","155152Z1"
"2003","04039059","155152Z1"
"2003","04039061","155152Z1"
"2003","04039063","155152Z1"
"2003","04039069","155152Z1"
"2003","04039071","155152Z1"
"2003","04039073","155152Z1"
"2003","04039079","155152Z1"
"2003","04039091","15515245"
"2003","04039093","15515245"
"2003","04039099","15515245"
"2003","04041002","15515533"
"2003","04041004","15515533"
"2003","04041006","15515533"
"2003","04041012","15515533"
"2003","04041014","15515533"
"2003","04041016","15515533"
"2003","04041026","15515533"
"2003","04041028","15515533"
"2003","04041032","15515533"
"2003","04041034","15515533"
"2003","04041036","15515533"
"2003","04041038","15515533"
"2003","04041048","15515540"
"2003","04041052","15515540"
"2003","04041054","15515540"
"2003","04041056","15515540"
"2003","04041058","15515540"
"2003","04041062","15515540"
"2003","04041072","15515540"
"2003","04041074","15515540"
"2003","04041076","15515540"
"2003","04041078","15515540"
"2003","04041082","15515540"
"2003","04041084","15515540"
"2003","04049021","15515590"
"2003","04049023","15515590"
"2003","04049029","15515590"
"2003","04049081","15515590"
"2003","04049083","15515590"
"2003","04049089","15515590"
"2003","04051011","15513030"
"2003","04051019","15513030"
"2003","04051030","15513030"
"2003","04051050","15513030"
"2003","04051090","15513050"
"2003","04052010","15513070"
"2003","04052030","15513070"
"2003","04052090","15513070"
"2003","04059010","15513050"
"2003","04059090","15513050"
"2003","04061020","15514030"
"2003","04061080","15514030"
"2003","04062010","15514050"
"2003","04062090","15514050"
"2003","04063010","15514070"
"2003","04063031","15514070"
"2003","04063039","15514070"
"2003","04063090","15514070"
"2003","04064010","15514050"
"2003","04064050","15514050"
"2003","04064090","15514050"
"2003","04069001","15514050"
"2003","04069002","15514050"
"2003","04069003","15514050"
"2003","04069004","15514050"
"2003","04069005","15514050"
"2003","04069006","15514050"
"2003","04069013","15514050"
"2003","04069015","15514050"
"2003","04069017","15514050"
"2003","04069018","15514050"
"2003","04069019","15514050"
"2003","04069021","15514050"
"2003","04069023","15514050"
"2003","04069025","15514050"
"2003","04069027","15514050"
"2003","04069029","15514050"
"2003","04069031","15514050"
"2003","04069033","15514050"
"2003","04069035","15514050"
"2003","04069037","15514050"
"2003","04069039","15514050"
"2003","04069050","15514050"
"2003","04069061","15514050"
"2003","04069063","15514050"
"2003","04069069","15514050"
"2003","04069073","15514050"
"2003","04069075","15514050"
"2003","04069076","15514050"
"2003","04069078","15514050"
"2003","04069079","15514050"
"2003","04069081","15514050"
"2003","04069082","15514050"
"2003","04069084","15514050"
"2003","04069085","15514050"
"2003","04069086","15514050"
"2003","04069087","15514050"
"2003","04069088","15514050"
"2003","04069093","15514050"
"2003","04069099","15514050"
"2003","04081120","15891230"
"2003","04081180","15891230"
"2003","04081920","15891230"
"2003","04081981","15891230"
"2003","04081989","15891230"
"2003","04089120","15891230"
"2003","04089180","15891230"
"2003","04089920","15891230"
"2003","04089980","15891230"
"2003","05021000","15114090"
"2003","05029000","15114090"
"2003","05040000","15114030"
"2003","05061000","15114090"
"2003","05069000","15114090"
"2003","05071000","15114090"
"2003","05079000","15114090"
"2003","05100000","15114090"
"2003","05119110","15201800"
"2003","05119190","15201800"
"2003","05119910","15114090"
"2003","05119990","15114090"
"2003","07101000","15311100"
"2003","07102100","15331100"
"2003","07102200","15331100"
"2003","07102900","15331100"
"2003","07103000","15331100"
"2003","07104000","15331100"
"2003","07108010","15331100"
"2003","07108051","15331100"
"2003","07108059","15331100"
"2003","07108061","15331100"
"2003","07108069","15331100"
"2003","07108070","15331100"
"2003","07108080","15331100"
"2003","07108085","15331100"
"2003","07108095","15331100"
"2003","07109000","15331100"
"2003","07115100","15331200"
"2003","07112010","15331200"
"2003","07112090","15331200"
"2003","07113000","15331200"
"2003","07114000","15331200"
"2003","07119010","15331200"
"2003","07119030","15331200"
"2003","07119050","15331200"
"2003","07119080","15331200"
"2003","07115900","15331200"
"2003","07119090","15331200"
"2003","07122000","15331330"
"2003","07123100","15331350"
"2003","07129005","15311210"
"2003","07129011","15331390"
"2003","07129019","15331390"
"2003","07129030","15331390"
"2003","07129050","15331390"
"2003","07129090","15331390"
"2003","08062011","15332510"
"2003","08062012","15332510"
"2003","08062018","15332510"
"2003","08062091","15332510"
"2003","08062092","15332510"
"2003","08062098","15332510"
"2003","08111011","15332100"
"2003","08111019","15332100"
"2003","08111090","15332100"
"2003","08112011","15332100"
"2003","08112019","15332100"
"2003","08112031","15332100"
"2003","08112039","15332100"
"2003","08112051","15332100"
"2003","08112059","15332100"
"2003","08112090","15332100"
"2003","08119011","15332100"
"2003","08119019","15332100"
"2003","08119031","15332100"
"2003","08119039","15332100"
"2003","08119050","15332100"
"2003","08119070","15332100"
"2003","08119075","15332100"
"2003","08119080","15332100"
"2003","08119085","15332100"
"2003","08119095","15332100"
"2003","08121000","15332400"
"2003","08129010","15332400"
"2003","51053990","17102027"
"2003","08129020","15332400"
"2003","08129030","15332400"
"2003","08129040","15332400"
"2003","08129050","15332400"
"2003","08129060","15332400"
"2003","08129070","15332400"
"2003","08129099","15332400"
"2003","08131000","15332520"
"2003","08132000","15332520"
"2003","08133000","15332520"
"2003","08134010","15332520"
"2003","08134030","15332520"
"2003","08134050","15332520"
"2003","08134060","15332520"
"2003","08134070","15332520"
"2003","08134095","15332520"
"2003","08135012","15332520"
"2003","08135015","15332520"
"2003","08135019","15332520"
"2003","08135031","15332520"
"2003","08135039","15332520"
"2003","08135091","15332520"
"2003","08135099","15332520"
"2003","08140000","15332530"
"2003","09011200","15861130"
"2003","09012100","15861150"
"2003","09012200","15861170"
"2003","09019090","15861210"
"2003","09021000","15861300"
"2003","09023000","15861300"
"2003","10062011","15611000"
"2003","10062013","15611000"
"2003","10062015","15611000"
"2003","10062017","15611000"
"2003","10062092","15611000"
"2003","10062094","15611000"
"2003","10062096","15611000"
"2003","10062098","15611000"
"2003","10063021","15614030"
"2003","10063023","15614030"
"2003","10063025","15614030"
"2003","10063027","15614030"
"2003","10063042","15614030"
"2003","10063044","15614030"
"2003","10063046","15614030"
"2003","10063048","15614030"
"2003","10063061","15614030"
"2003","10063063","15614030"
"2003","10063065","15614030"
"2003","10063067","15614030"
"2003","10063092","15614030"
"2003","10063094","15614030"
"2003","10063096","15614030"
"2003","10063098","15614030"
"2003","10064000","15614050"
"2003","11010011","15612100"
"2003","11010015","15612100"
"2003","11010090","15612100"
"2003","11021000","15612200"
"2003","11022010","15612200"
"2003","11022090","15612200"
"2003","11023000","15612200"
"2003","11029010","15612200"
"2003","11029030","15612200"
"2003","11029090","15612200"
"2003","11031110","15613133"
"2003","11031190","15613135"
"2003","11031940","15613230"
"2003","11031310","15613230"
"2003","11031390","15613230"
"2003","11031950","15613230"
"2003","11031910","15613230"
"2003","11031930","15613230"
"2003","11031990","15613230"
"2003","11032010","15613250"
"2003","11032020","15613250"
"2003","11032030","15613250"
"2003","11032040","15613250"
"2003","11032050","15613250"
"2003","11032090","15613250"
"2003","11041961","15613333"
"2003","11041969","15613333"
"2003","11041210","15613333"
"2003","11041290","15613333"
"2003","11041910","15613333"
"2003","11041930","15613333"
"2003","11041950","15613333"
"2003","11041991","15613333"
"2003","11041999","15613333"
"2003","11042901","15613333"
"2003","11042903","15613333"
"2003","11042905","15613333"
"2003","11042907","15613333"
"2003","11042909","15613333"
"2003","11042220","15613333"
"2003","11042230","15613333"
"2003","11042250","15613333"
"2003","11042290","15613333"
"2003","11042298","15613333"
"2003","11042310","15613333"
"2003","11042330","15613333"
"2003","11042399","15613333"
"2003","11042911","15613333"
"2003","11042915","15613333"
"2003","11042919","15613333"
"2003","11042931","15613333"
"2003","11042935","15613333"
"2003","11042939","15613333"
"2003","11042951","15613333"
"2003","11042955","15613333"
"2003","11042959","15613333"
"2003","11042981","15613333"
"2003","11042985","15613333"
"2003","11042989","15613333"
"2003","11043010","15613335"
"2003","11043090","15613335"
"2003","11051000","15311230"
"2003","11052000","15311230"
"2003","11061000","15612300"
"2003","11062010","15612300"
"2003","11062090","15612300"
"2003","11063010","15612300"
"2003","11063090","15612300"
"2003","11071011","15971030"
"2003","11071019","15971030"
"2003","11071091","15971030"
"2003","11071099","15971030"
"2003","19043000","15613355"
"2003","11072000","15971050"
"2003","11081100","15622211"
"2003","11081200","15622213"
"2003","11081300","15622215"
"2003","11081400","15622219"
"2003","11081910","15622219"
"2003","11081990","15622219"
"2003","11082000","15622230"
"2003","11090000","15622250"
"2003","12081000","15413200"
"2003","12089000","15413200"
"2003","12123000","15332600"
"2003","14042000","15412000"
"2003","15020010","15113070"
"2003","15020090","15113070"
"2003","15030011","15411130"
"2003","15030019","15411130"
"2003","15030030","15411130"
"2003","15030090","15411130"
"2003","15041010","15411150"
"2003","15041091","15411150"
"2003","15041099","15411150"
"2003","15042010","15411150"
"2003","15042090","15411150"
"2003","15043010","15411150"
"2003","15043090","15411150"
"2003","15050010","17101000"
"2003","15050090","17101000"
"2003","15060000","15411190"
"2003","15071010","15411210"
"2003","15071090","15411210"
"2003","15079010","15421110"
"2003","15079090","15421110"
"2003","15081010","15411220"
"2003","15081090","15411220"
"2003","15089010","15421120"
"2003","15089090","15421120"
"2003","15091010","15411230"
"2003","15091090","15411230"
"2003","15099000","15421131"
"2003","15100010","15421139"
"2003","15100090","15421139"
"2003","15111010","15411310"
"2003","15111090","15411310"
"2003","15119011","15421210"
"2003","15119019","15421210"
"2003","15119091","15421210"
"2003","15119099","15421210"
"2003","15121110","15411240"
"2003","15121191","15411240"
"2003","15121199","15411240"
"2003","15121910","15421140"
"2003","15121991","15421140"
"2003","15121999","15421140"
"2003","15122110","15411250"
"2003","15122190","15411250"
"2003","15122910","15421150"
"2003","15122990","15421150"
"2003","15131110","15411330"
"2003","15131191","15411330"
"2003","15131199","15411330"
"2003","15131911","15421220"
"2003","15131919","15421220"
"2003","15131930","15421220"
"2003","15131991","15421220"
"2003","15131999","15421220"
"2003","15132111","15411350"
"2003","15132119","15411350"
"2003","15132130","15411350"
"2003","15132190","15411350"
"2003","15132911","15421230"
"2003","15132919","15421230"
"2003","15132930","15421230"
"2003","15132950","15421230"
"2003","15132991","15421230"
"2003","15132999","15421230"
"2003","15141110","15411260"
"2003","15141190","15411260"
"2003","15149910","15421160"
"2003","15149990","15421160"
"2003","15151100","15411370"
"2003","15151910","15421240"
"2003","15151990","15421240"
"2003","15152110","15621030"
"2003","15152190","15621030"
"2003","15152910","15621050"
