from;to;pcfrom;ex;opt;pcfrom_recode;N;pcto;ex ;opt;pcto_recode;N;source;;
2004;2005;24513277;;B;24513270;;24513270;;;;;prodcom list structure 04 + 05;;
2004;2005;24513279;;B;24513270;;24513270;;;;;prodcom list structure 04 + 05;;
2004;2005;24514335;;B;24514330;;24514330;;;;;prodcom list structure 04 + 05;;
2004;2005;24514337;;B;24514330;;24514330;;;;;prodcom list structure 04 + 05;;
2004;2005;24514355;;B;24514350;;24514350;;;;;prodcom list structure 04 + 05;;
2004;2005;24514357;;B;24514350;;24514350;;;;;prodcom list structure 04 + 05;;
2004;2005;24514375;;B;24514370;;24514370;;;;;prodcom list structure 04 + 05;;
2004;2005;24514377;;B;24514370;;24514370;;;;;prodcom list structure 04 + 05;;
2004;2005;24514379;;B;24514370;;24514370;;;;;prodcom list structure 04 + 05;;
2004;2005;24521303;;B;24521300;;24521300;;;;;prodcom list structure 04 + 05;;
2004;2005;24521305;;B;24521300;;24521300;;;;;prodcom list structure 04 + 05;;
2004;2005;24521501;;B;24521500;;24521500;;;;;prodcom list structure 04 + 05;;
2004;2005;24521502;;B;24521500;;24521500;;;;;prodcom list structure 04 + 05;;
2004;2005;24521503;;B;24521500;;24521500;;;;;prodcom list structure 04 + 05;;
2004;2005;24521505;;B;24521500;;24521500;;;;;prodcom list structure 04 + 05;;
2004;2005;24521507;;B;24521500;;24521500;;;;;prodcom list structure 04 + 05;;
2004;2005;24521509;;B;24521500;;24521500;;;;;prodcom list structure 04 + 05;;
2004;2005;24521635;;B;24521630;;24521630;;;;;prodcom list structure 04 + 05;;
2004;2005;24521639;;B;24521630;;24521630;;;;;prodcom list structure 04 + 05;;
2004;2005;24521702;;B;24521700;;24521700;;;;;prodcom list structure 04 + 05;;
2004;2005;24521703;;B;24521700;;24521700;;;;;prodcom list structure 04 + 05;;
2004;2005;24521705;;B;24521700;;24521700;;;;;prodcom list structure 04 + 05;;
2004;2005;24521707;;B;24521700;;24521700;;;;;prodcom list structure 04 + 05;;
2004;2005;24521709;;B;24521700;;24521700;;;;;prodcom list structure 04 + 05;;
2004;2005;24521935;;B;24521930;;24521930;;;;;prodcom list structure 04 + 05;;
2004;2005;24521937;;B;24521930;;24521930;;;;;prodcom list structure 04 + 05;;
2004;2005;24521993;;B;24521990;;24521990;;;;;prodcom list structure 04 + 05;;
2004;2005;24521995;;B;24521990;;24521990;;;;;prodcom list structure 04 + 05;;
2004;2005;24521997;;B;24521990;;24521990;;;;;prodcom list structure 04 + 05;;
2004;2005;24521999;;B;24521990;;24521990;;;;;prodcom list structure 04 + 05;;
2004;2005;24611275;;B;24611270;;24611270;;;;;prodcom list structure 04 + 05;;
2004;2005;24611277;;B;24611270;;24611270;;;;;prodcom list structure 04 + 05;;
2004;2005;24621033;;B;24621030;;24621030;;;;;prodcom list structure 04 + 05;;
2004;2005;24621035;;B;24621030;;24621030;;;;;prodcom list structure 04 + 05;;
2004;2005;24621037;;B;24621030;;24621030;;;;;prodcom list structure 04 + 05;;
2004;2005;24663355;;B;24663350;;24663350;;;;;prodcom list structure 04 + 05;;
2004;2005;24663357;;B;24663350;;24663350;;;;;prodcom list structure 04 + 05;;
2004;2005;24664235;;B;24664230;;24664230;;;;;prodcom list structure 04 + 05;;
2004;2005;24664239;;B;24664230;;24664230;;;;;prodcom list structure 04 + 05;;
2004;2005;24664571;;B;24664570;;24664570;;;;;prodcom list structure 04 + 05;;
2004;2005;24664573;;B;24664570;;24664570;;;;;prodcom list structure 04 + 05;;
2004;2005;24664893;;;;;24664895;;;;;prodcom list structure 04 + 05;Z-code changes, no change in coverage;
2004;2005;24664899;;;;;24664895;;;;;prodcom list structure 04 + 05;Z-code changes, no change in coverage;
2004;2005;24701405;;B;24701400;;24701400;;;;;prodcom list structure 04 + 05;;
2004;2005;24701407;;B;24701400;;24701400;;;;;prodcom list structure 04 + 05;;
2004;2005;25211093;;B;25211090;;25211090;;;;;prodcom list structure 04 + 05;;
2004;2005;25211097;;B;25211090;;25211090;;;;;prodcom list structure 04 + 05;;
2004;2005;25212173;;B;25212170;;25212170;;;;;prodcom list structure 04 + 05;;
2004;2005;25212177;;B;25212170;;25212170;;;;;prodcom list structure 04 + 05;;
2004;2005;25213013;;B;25213010;;25213010;;;;;prodcom list structure 04 + 05;;
2004;2005;25213015;;B;25213010;;25213010;;;;;prodcom list structure 04 + 05;;
2004;2005;25213071;;;;;25213070;;;;;prodcom list structure 04 + 05;Z-code changes, no change in coverage;
2004;2005;25213072;;;;;25213070;;;;;prodcom list structure 04 + 05;Z-code changes, no change in coverage;
2004;2005;25214123;;B;25214120;;25214120;;;;;prodcom list structure 04 + 05;;
2004;2005;25214127;;B;25214120;;25214120;;;;;prodcom list structure 04 + 05;;
2004;2005;25214183;;B;25214180;;25214180;;;;;prodcom list structure 04 + 05;;
2004;2005;25214187;;B;25214180;;25214180;;;;;prodcom list structure 04 + 05;;
2004;2005;25214233;;B;25214230;;25214230;;;;;prodcom list structure 04 + 05;;
2004;2005;25214237;;B;25214230;;25214230;;;;;prodcom list structure 04 + 05;;
2004;2005;25214253;;B;25214250;;25214250;;;;;prodcom list structure 04 + 05;;
2004;2005;25214257;;B;25214250;;25214250;;;;;prodcom list structure 04 + 05;;
2004;2005;25221102;;B;25221100;;25221100;;;;;prodcom list structure 04 + 05;;
2004;2005;25221103;;B;25221100;;25221100;;;;;prodcom list structure 04 + 05;;
2004;2005;25221105;;B;25221100;;25221100;;;;;prodcom list structure 04 + 05;;
2004;2005;25221106;;B;25221100;;25221100;;;;;prodcom list structure 04 + 05;;
2004;2005;25221107;;B;25221100;;25221100;;;;;prodcom list structure 04 + 05;;
2004;2005;25221203;;B;25221200;;25221200;;;;;prodcom list structure 04 + 05;;
2004;2005;25221205;;B;25221200;;25221200;;;;;prodcom list structure 04 + 05;;
2004;2005;25221207;;B;25221200;;25221200;;;;;prodcom list structure 04 + 05;;
2004;2005;25221209;;B;25221200;;25221200;;;;;prodcom list structure 04 + 05;;
2004;2005;25221543;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25221545;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25221547;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25221582;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25221583;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25221584;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25221585;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25221586;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25221587;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25221588;;B;25221540;;25221540;;;;;prodcom list structure 04 + 05;;
2004;2005;25231303;;B;25231300;;25231300;;;;;prodcom list structure 04 + 05;;
2004;2005;25231307;;B;25231300;;25231300;;;;;prodcom list structure 04 + 05;;
2004;2005;25231455;;B;25231450;;25231450;;;;;prodcom list structure 04 + 05;;
2004;2005;25231457;;B;25231450;;25231450;;;;;prodcom list structure 04 + 05;;
2004;2005;25231551;;B;25231550;;25231550;;;;;prodcom list structure 04 + 05;;
2004;2005;25231552;;B;25231550;;25231550;;;;;prodcom list structure 04 + 05;;
2004;2005;25231555;;B;25231550;;25231550;;;;;prodcom list structure 04 + 05;;
2004;2005;25231558;;B;25231550;;25231550;;;;;prodcom list structure 04 + 05;;
2004;2005;25231559;;B;25231550;;25231550;;;;;prodcom list structure 04 + 05;;
2004;2005;25232003;;B;25232000;;25232000;;;;;prodcom list structure 04 + 05;;
2004;2005;25232007;;B;25232000;;25232000;;;;;prodcom list structure 04 + 05;;
2004;2005;25242323;;B;25242320;;25242320;;;;;prodcom list structure 04 + 05;;
2004;2005;25242325;;B;25242320;;25242320;;;;;prodcom list structure 04 + 05;;
2004;2005;25242329;;B;25242320;;25242320;;;;;prodcom list structure 04 + 05;;
2004;2005;25242375;;B;25242370;;25242370;;;;;prodcom list structure 04 + 05;;
2004;2005;25242379;;B;25242370;;25242370;;;;;prodcom list structure 04 + 05;;
2004;2005;25242403;;B;25242400;;25242400;;;;;prodcom list structure 04 + 05;;
2004;2005;25242407;;B;25242400;;25242400;;;;;prodcom list structure 04 + 05;;
2004;2005;25242705;;B;25242700;;25242700;;;;;prodcom list structure 04 + 05;;
2004;2005;25242707;;B;25242700;;25242700;;;;;prodcom list structure 04 + 05;;
2004;2005;25242709;;B;25242700;;25242700;;;;;prodcom list structure 04 + 05;;
2004;2005;25242825;;B;25242820;;25242820;;;;;prodcom list structure 04 + 05;;
2004;2005;25242829;;B;25242820;;25242820;;;;;prodcom list structure 04 + 05;;
2004;2005;25249013;;B;25249010;;25249010;;;;;prodcom list structure 04 + 05;;
2004;2005;25249017;;B;25249010;;25249010;;;;;prodcom list structure 04 + 05;;
2004;2005;25249032;;B;25249030;;25249030;;;;;prodcom list structure 04 + 05;;
2004;2005;25249034;;B;25249030;;25249030;;;;;prodcom list structure 04 + 05;;
2004;2005;25249043;;B;25249040;;25249040;;;;;prodcom list structure 04 + 05;;
2004;2005;25249047;;B;25249040;;25249040;;;;;prodcom list structure 04 + 05;;
2004;2005;25249052;;B;25249050;;25249050;;;;;prodcom list structure 04 + 05;;
2004;2005;25249056;;B;25249050;;25249050;;;;;prodcom list structure 04 + 05;;
2004;2005;25249063;;B;25249060;;25249060;;;;;prodcom list structure 04 + 05;;
2004;2005;25249067;;B;25249060;;25249060;;;;;prodcom list structure 04 + 05;;
2004;2005;25249083;;B;25249080;;25249080;;;;;prodcom list structure 04 + 05;;
2004;2005;25249087;;B;25249080;;25249080;;;;;prodcom list structure 04 + 05;;
2004;2005;26131370;;;;;26131390;;;;;prodcom list structure 04 + 05;Z-code changes, no change in coverage;
2004;2005;26131380;;;;;26131390;;;;;prodcom list structure 04 + 05;Z-code changes, no change in coverage;
2004;2005;26211133;;B;26211130;;26211130;;;;;prodcom list structure 04 + 05;;
2004;2005;26211135;;B;26211130;;26211130;;;;;prodcom list structure 04 + 05;;
2004;2005;26211233;;B;26211230;;26211230;;;;;prodcom list structure 04 + 05;;
2004;2005;26211235;;B;26211230;;26211230;;;;;prodcom list structure 04 + 05;;
2004;2005;26211253;;B;26211250;;26211250;;;;;prodcom list structure 04 + 05;;
2004;2005;26211255;;B;26211250;;26211250;;;;;prodcom list structure 04 + 05;;
2004;2005;26211333;;B;26211330;;26211330;;;;;prodcom list structure 04 + 05;;
2004;2005;26211335;;B;26211330;;26211330;;;;;prodcom list structure 04 + 05;;
2004;2005;26401113;;B;26401110;;26401110;;;;;prodcom list structure 04 + 05;;
2004;2005;26401115;;B;26401110;;26401110;;;;;prodcom list structure 04 + 05;;
2004;2005;26401117;;B;26401110;;26401110;;;;;prodcom list structure 04 + 05;;
2004;2005;27106060;;;;;27106040;;;;;;;
2004;2005;27106060;;;;;27106050;;;;;;;
2004;2005;27221060;;;;;27221061;;;;;;;
2004;2005;27221060;;;;;27221065;;;;;;;
2004;2005;27221083;;;;;27221086;;;;;;;
2004;2005;27221085;;;;;27221092;;;;;;;
2004;2005;27221085;;;;;27221094;;;;;;;
2004;2005;27221091;;;;;27221096;;;;;;;
2004;2005;27221093;;;;;27221098;;;;;;;
2004;2005;28112313;;B;28112310;;28112310;;;;;prodcom list structure 04 + 05;;
2004;2005;28112315;;B;28112310;;28112310;;;;;prodcom list structure 04 + 05;;
2004;2005;28112317;;B;28112310;;28112310;;;;;prodcom list structure 04 + 05;;
2004;2005;28121033;;B;28121030;;28121030;;;;;prodcom list structure 04 + 05;;
2004;2005;28121035;;B;28121030;;28121030;;;;;prodcom list structure 04 + 05;;
2004;2005;28121037;;B;28121030;;28121030;;;;;prodcom list structure 04 + 05;;
2004;2005;28121053;;B;28121050;;28121050;;;;;prodcom list structure 04 + 05;;
2004;2005;28121055;;B;28121050;;28121050;;;;;prodcom list structure 04 + 05;;
2004;2005;28121057;;B;28121050;;28121050;;;;;prodcom list structure 04 + 05;;
2004;2005;28221203;;B;28221200;;28221200;;;;;prodcom list structure 04 + 05;;
2004;2005;28221205;;B;28221200;;28221200;;;;;prodcom list structure 04 + 05;;
2004;2005;28221207;;B;28221200;;28221200;;;;;prodcom list structure 04 + 05;;
2004;2005;28611333;;B;28611330;;28611330;;;;;prodcom list structure 04 + 05;;
2004;2005;28611335;;B;28611330;;28611330;;;;;prodcom list structure 04 + 05;;
2004;2005;28625093;;B;28625090;;28625090;;;;;prodcom list structure 04 + 05;;
2004;2005;28625095;;B;28625090;;28625090;;;;;prodcom list structure 04 + 05;;
2004;2005;28631443;;B;28631440;;28631440;;;;;prodcom list structure 04 + 05;;
2004;2005;28631445;;B;28631440;;28631440;;;;;prodcom list structure 04 + 05;;
2004;2005;28631447;;B;28631440;;28631440;;;;;prodcom list structure 04 + 05;;
2004;2005;28631463;;B;28631460;;28631460;;;;;prodcom list structure 04 + 05;;
2004;2005;28631465;;B;28631460;;28631460;;;;;prodcom list structure 04 + 05;;
2004;2005;28721153;;B;28721150;;28721150;;;;;prodcom list structure 04 + 05;;
2004;2005;28721155;;B;28721150;;28721150;;;;;prodcom list structure 04 + 05;;
2004;2005;28721283;;B;28721280;;28721280;;;;;prodcom list structure 04 + 05;;
2004;2005;28721285;;B;28721280;;28721280;;;;;prodcom list structure 04 + 05;;
2004;2005;28721289;;B;28721280;;28721280;;;;;prodcom list structure 04 + 05;;
2004;2005;28741463;;B;28741460;;28741460;;;;;prodcom list structure 04 + 05;;
2004;2005;28741469;;B;28741460;;28741460;;;;;prodcom list structure 04 + 05;;
2004;2005;29142443;;B;29142440;;29142440;;;;;prodcom list structure 04 + 05;;
2004;2005;29142445;;B;29142440;;29142440;;;;;prodcom list structure 04 + 05;;
2004;2005;29142447;;B;29142440;;29142440;;;;;prodcom list structure 04 + 05;;
2004;2005;29142451;;B;29142450;;29142450;;;;;prodcom list structure 04 + 05;;
2004;2005;29142453;;B;29142450;;29142450;;;;;prodcom list structure 04 + 05;;
2004;2005;29142455;;B;29142450;;29142450;;;;;prodcom list structure 04 + 05;;
2004;2005;29142457;;B;29142450;;29142450;;;;;prodcom list structure 04 + 05;;
2004;2005;29142459;;B;29142450;;29142450;;;;;prodcom list structure 04 + 05;;
2004;2005;29142631;;B;29142630;;29142630;;;;;prodcom list structure 04 + 05;;
2004;2005;29142633;;B;29142630;;29142630;;;;;prodcom list structure 04 + 05;;
2004;2005;29142635;;B;29142630;;29142630;;;;;prodcom list structure 04 + 05;;
2004;2005;29142637;;B;29142630;;29142630;;;;;prodcom list structure 04 + 05;;
2004;2005;29142639;;B;29142630;;29142630;;;;;prodcom list structure 04 + 05;;
2004;2005;29143351;;B;29143350;;29143350;;;;;prodcom list structure 04 + 05;;
2004;2005;29143352;;B;29143350;;29143350;;;;;prodcom list structure 04 + 05;;
2004;2005;29143353;;B;29143350;;29143350;;;;;prodcom list structure 04 + 05;;
2004;2005;29143354;;B;29143350;;29143350;;;;;prodcom list structure 04 + 05;;
2004;2005;29143355;;B;29143350;;29143350;;;;;prodcom list structure 04 + 05;;
2004;2005;29143356;;B;29143350;;29143350;;;;;prodcom list structure 04 + 05;;
2004;2005;29143357;;B;29143350;;29143350;;;;;prodcom list structure 04 + 05;;
2004;2005;29143359;;B;29143350;;29143350;;;;;prodcom list structure 04 + 05;;
2004;2005;29221773;;B;29221770;;29221770;;;;;prodcom list structure 04 + 05;;
2004;2005;29221775;;B;29221770;;29221770;;;;;prodcom list structure 04 + 05;;
2004;2005;29221873;;B;29221870;;29221870;;;;;prodcom list structure 04 + 05;;
2004;2005;29221875;;B;29221870;;29221870;;;;;prodcom list structure 04 + 05;;
2004;2005;29221877;;B;29221870;;29221870;;;;;prodcom list structure 04 + 05;;
2004;2005;29231132;;B;29231130;;29231130;;;;;prodcom list structure 04 + 05;;
2004;2005;29231133;;B;29231130;;29231130;;;;;prodcom list structure 04 + 05;;
2004;2005;29231135;;B;29231130;;29231130;;;;;prodcom list structure 04 + 05;;
2004;2005;29231137;;B;29231130;;29231130;;;;;prodcom list structure 04 + 05;;
2004;2005;29231413;;B;29231410;;29231410;;;;;prodcom list structure 04 + 05;;
2004;2005;29231415;;B;29231410;;29231410;;;;;prodcom list structure 04 + 05;;
2004;2005;29241233;;B;29241230;;29241230;;;;;prodcom list structure 04 + 05;;
2004;2005;29241235;;B;29241230;;29241230;;;;;prodcom list structure 04 + 05;;
2004;2005;29242341;;B;29242340;;29242340;;;;;prodcom list structure 04 + 05;;
2004;2005;29242343;;B;29242340;;29242340;;;;;prodcom list structure 04 + 05;;
2004;2005;29242345;;B;29242340;;29242340;;;;;prodcom list structure 04 + 05;;
2004;2005;29242347;;B;29242340;;29242340;;;;;prodcom list structure 04 + 05;;
2004;2005;29242433;;B;29242430;;29242430;;;;;prodcom list structure 04 + 05;;
2004;2005;29242435;;B;29242430;;29242430;;;;;prodcom list structure 04 + 05;;
2004;2005;29242513;;B;29242510;;29242510;;;;;prodcom list structure 04 + 05;;
2004;2005;29242515;;B;29242510;;29242510;;;;;prodcom list structure 04 + 05;;
2004;2005;29243153;;B;29243150;;29243150;;;;;prodcom list structure 04 + 05;;
2004;2005;29243155;;B;29243150;;29243150;;;;;prodcom list structure 04 + 05;;
2004;2005;29243157;;B;29243150;;29243150;;;;;prodcom list structure 04 + 05;;
2004;2005;29244073;;B;29244070;;29244070;;;;;prodcom list structure 04 + 05;;
2004;2005;29244075;;B;29244070;;29244070;;;;;prodcom list structure 04 + 05;;
2004;2005;29244077;;B;29244070;;29244070;;;;;prodcom list structure 04 + 05;;
2004;2005;29245253;;B;29245250;;29245250;;;;;prodcom list structure 04 + 05;;
2004;2005;29245255;;B;29245250;;29245250;;;;;prodcom list structure 04 + 05;;
2004;2005;29312403;;B;29312400;;29312400;;;;;prodcom list structure 04 + 05;;
2004;2005;29312405;;B;29312400;;29312400;;;;;prodcom list structure 04 + 05;;
2004;2005;29323233;;B;29323230;;29323230;;;;;prodcom list structure 04 + 05;;
2004;2005;29323235;;B;29323230;;29323230;;;;;prodcom list structure 04 + 05;;
2004;2005;29326551;;B;29326550;;29326550;;;;;prodcom list structure 04 + 05;;
2004;2005;29326553;;B;29326550;;29326550;;;;;prodcom list structure 04 + 05;;
2004;2005;29326555;;B;29326550;;29326550;;;;;prodcom list structure 04 + 05;;
2004;2005;29326557;;B;29326550;;29326550;;;;;prodcom list structure 04 + 05;;
2004;2005;29326559;;B;29326550;;29326550;;;;;prodcom list structure 04 + 05;;
2004;2005;29423453;;;;;29423480;;;;;prodcom list structure 04 + 05;Z-code changes, no change in coverage;
2004;2005;29423455;;;;;29423480;;;;;prodcom list structure 04 + 05;Z-code changes, no change in coverage;
2004;2005;29423490;;;;;29423480;;;;;prodcom list structure 04 + 05;Z-code changes, no change in coverage;
2004;2005;29431253;;B;29431250;;29431250;;;;;prodcom list structure 04 + 05;;
2004;2005;29431255;;B;29431250;;29431250;;;;;prodcom list structure 04 + 05;;
2004;2005;29431257;;B;29431250;;29431250;;;;;prodcom list structure 04 + 05;;
2004;2005;29522601;;B;29522600;;29522600;;;;;prodcom list structure 04 + 05;;
2004;2005;29522603;;B;29522600;;29522600;;;;;prodcom list structure 04 + 05;;
2004;2005;29522605;;B;29522600;;29522600;;;;;prodcom list structure 04 + 05;;
2004;2005;29522607;;B;29522600;;29522600;;;;;prodcom list structure 04 + 05;;
2004;2005;29524031;;B;29524030;;29524030;;;;;prodcom list structure 04 + 05;;
2004;2005;29524033;;B;29524030;;29524030;;;;;prodcom list structure 04 + 05;;
2004;2005;29524035;;B;29524030;;29524030;;;;;prodcom list structure 04 + 05;;
2004;2005;29524037;;B;29524030;;29524030;;;;;prodcom list structure 04 + 05;;
2004;2005;29524081;;B;29524080;;29524080;;;;;prodcom list structure 04 + 05;;
2004;2005;29524083;;B;29524080;;29524080;;;;;prodcom list structure 04 + 05;;
2004;2005;29524085;;B;29524080;;29524080;;;;;prodcom list structure 04 + 05;;
2004;2005;29524087;;B;29524080;;29524080;;;;;prodcom list structure 04 + 05;;
2004;2005;29561493;;B;29561490;;29561490;;;;;prodcom list structure 04 + 05;;
2004;2005;29561495;;B;29561490;;29561490;;;;;prodcom list structure 04 + 05;;
2004;2005;29562233;;B;29562230;;29562230;;;;;prodcom list structure 04 + 05;;
2004;2005;29562235;;B;29562230;;29562230;;;;;prodcom list structure 04 + 05;;
2004;2005;29562473;;B;29562470;;29562470;;;;;prodcom list structure 04 + 05;;
2004;2005;29562475;;B;29562470;;29562470;;;;;prodcom list structure 04 + 05;;
2004;2005;29562593;;B;29562590;;29562590;;;;;prodcom list structure 04 + 05;;
2004;2005;29562595;;B;29562590;;29562590;;;;;prodcom list structure 04 + 05;;
2004;2005;29562597;;B;29562590;;29562590;;;;;prodcom list structure 04 + 05;;
2004;2005;29601100;;;;;;;;;;;;
2004;2005;29601200;;;;;;;;;;;;
2004;2005;29601550;;;;;;;;;;;;
2004;2005;29609100;;;;;;;;;;;;
2004;2005;29609200;;;;;;;;;;;;
